source_file,source_page,hunt_code,hunt_name,totals_line,totals_numbers,res_total_permits,nr_total_permits,total_permits,parse_style
24_bg-odds.pdf,213,EB3039,Limited-entry Alw (rifle) Bull Elk - Late - Manti - Any Legal Weapon Page 246,Totals 1147 51 51 102 1 in 11.2 Totals 241 6 5 11 1 in 21.9,1147;51;51;102;1;11;2;241;6;5;11;1;21;9,102,241,343,res_nr_split
24_bg-odds.pdf,214,EB3042,"Limited-entry Alw (rifle) Bull Elk - Early - Fillmore, Pahvant - Any Legal Weapon Page 247",Totals 853 4 3 7 1 in 121.9 Totals 363 0 1 1 1 in 363.0,853;4;3;7;1;121;9;363;0;1;1;1;363;0,7,363,370,res_nr_split
24_bg-odds.pdf,215,EB3043,"Limited-entry Alw (rifle) Bull Elk - Late - Fillmore, Pahvant - Any Legal Weapon Page 248",Totals 207 6 5 11 1 in 18.8 Totals 81 0 1 1 1 in 81.0,207;6;5;11;1;18;8;81;0;1;1;1;81;0,11,81,92,res_nr_split
24_bg-odds.pdf,216,EB3044,"Limited-entry Alw (rifle) Bull Elk - Late - La Sal, Dolores Triangle - Any Legal Weapon Page 249",Totals 108 3 3 6 1 in 18.0 Totals 98 0 1 1 1 in 98.0,108;3;3;6;1;18;0;98;0;1;1;1;98;0,6,98,104,res_nr_split
24_bg-odds.pdf,217,EB3045,"Limited-entry Alw (rifle) Bull Elk - Early - La Sal, La Sal Mtns - Any Legal Weapon Page 250",Totals 494 7 6 13 1 in 38.0 Totals 183 0 1 1 1 in 183.0,494;7;6;13;1;38;0;183;0;1;1;1;183;0,13,183,196,res_nr_split
24_bg-odds.pdf,218,EB3046,"Limited-entry Alw (rifle) Bull Elk - Late - La Sal, La Sal Mtns - Any Legal Weapon Page 251",Totals 163 12 12 24 1 in 6.8 Totals 73 1 1 2 1 in 36.5,163;12;12;24;1;6;8;73;1;1;2;1;36;5,24,73,97,res_nr_split
24_bg-odds.pdf,219,EB3047,Limited-entry Alw (rifle) Bull Elk - Early - Monroe - Any Legal Weapon Page 252,Totals 1327 4 3 7 1 in 189.6 Totals 665 0 1 1 1 in 665.0,1327;4;3;7;1;189;6;665;0;1;1;1;665;0,7,665,672,res_nr_split
24_bg-odds.pdf,220,EB3048,Limited-entry Alw (rifle) Bull Elk - Late - Monroe - Any Legal Weapon Page 253,Totals 299 6 6 12 1 in 24.9 Totals 127 0 1 1 1 in 127.0,299;6;6;12;1;24;9;127;0;1;1;1;127;0,12,127,139,res_nr_split
24_bg-odds.pdf,221,EB3049,Limited-entry Alw (rifle) Bull Elk - Early - Mt Dutton - Any Legal Weapon Page 254,Totals 564 3 3 6 1 in 94.0 Totals 227 0 1 1 1 in 227.0,564;3;3;6;1;94;0;227;0;1;1;1;227;0,6,227,233,res_nr_split
24_bg-odds.pdf,222,EB3050,Limited-entry Alw (rifle) Bull Elk - Late - Mt Dutton - Any Legal Weapon Page 255,Totals 301 5 5 10 1 in 30.1 Totals 182 0 1 1 1 in 182.0,301;5;5;10;1;30;1;182;0;1;1;1;182;0,10,182,192,res_nr_split
24_bg-odds.pdf,223,EB3053,"Limited-entry Alw (rifle) Bull Elk - Mid - North Slope, Three Corners - Any Legal Weapon Page 256",Totals 404 7 6 13 1 in 31.1 Totals 78 1 1 2 1 in 39.0,404;7;6;13;1;31;1;78;1;1;2;1;39;0,13,78,91,res_nr_split
24_bg-odds.pdf,224,EB3056,Limited-entry Alw (rifle) Bull Elk - Early - Panguitch Lake - Any Legal Weapon Page 257,Totals 999 3 2 5 1 in 199.8 Totals 0 0 0 0 N/A,999;3;2;5;1;199;8;0;0;0;0,5,0,5,res_nr_split
24_bg-odds.pdf,225,EB3057,Limited-entry Alw (rifle) Bull Elk - Late - Panguitch Lake - Any Legal Weapon Page 258,Totals 302 5 4 9 1 in 33.6 Totals 116 0 1 1 1 in 116.0,302;5;4;9;1;33;6;116;0;1;1;1;116;0,9,116,125,res_nr_split
24_bg-odds.pdf,226,EB3063,Limited-entry Alw (rifle) Bull Elk - Early - Fishlake/thousand Lakes - Any Legal Weapon Page 259,Totals 1111 15 15 30 1 in 37.0 Totals 313 2 1 3 1 in 104.3,1111;15;15;30;1;37;0;313;2;1;3;1;104;3,30,313,343,res_nr_split
24_bg-odds.pdf,227,EB3064,Limited-entry Alw (rifle) Bull Elk - Mid - Fishlake/thousand Lakes - Any Legal Weapon Page 260,Totals 578 45 45 90 1 in 6.4 Totals 178 5 4 9 1 in 19.8,578;45;45;90;1;6;4;178;5;4;9;1;19;8,90,178,268,res_nr_split
24_bg-odds.pdf,228,EB3065,Limited-entry Alw (rifle) Bull Elk - Late - Fishlake/thousand Lakes - Any Legal Weapon Page 261,Totals 498 26 25 51 1 in 9.8 Totals 121 3 2 5 1 in 24.2,498;26;25;51;1;9;8;121;3;2;5;1;24;2,51,121,172,res_nr_split
24_bg-odds.pdf,229,EB3066,Limited-entry Alw (rifle) Bull Elk - Early - San Juan Bull Elk - Any Legal Weapon Page 262,Totals 1485 5 4 9 1 in 165.0 Totals 2030 0 1 1 in 2030.0,1485;5;4;9;1;165;0;2030;0;1;1;2030;0,9,2030,2039,res_nr_split
24_bg-odds.pdf,230,EB3067,Limited-entry Alw (rifle) Bull Elk - Late - San Juan Bull Elk - Any Legal Weapon Page 263,Totals 200 8 8 16 1 in 12.5 Totals 199 1 1 2 1 in 99.5,200;8;8;16;1;12;5;199;1;1;2;1;99;5,16,199,215,res_nr_split
24_bg-odds.pdf,231,EB3068,Limited-entry Alw (rifle) Bull Elk - Early - Diamond Mtn - Any Legal Weapon Page 264,Totals 432 4 3 7 1 in 61.7 Totals 157 0 1 1 1 in 157.0,432;4;3;7;1;61;7;157;0;1;1;1;157;0,7,157,164,res_nr_split
24_bg-odds.pdf,232,EB3069,Limited-entry Alw (rifle) Bull Elk - Mid - Diamond Mtn - Any Legal Weapon Page 265,Totals 285 12 12 24 1 in 11.9 Totals 83 2 1 3 1 in 27.7,285;12;12;24;1;11;9;83;2;1;3;1;27;7,24,83,107,res_nr_split
24_bg-odds.pdf,233,EB3072,Limited-entry Alw (rifle) Bull Elk - Early - Wasatch Mtns - Any Legal Weapon Page 266,Totals 2769 36 36 72 1 in 38.5 Totals 546 4 3 7 1 in 78.0,2769;36;36;72;1;38;5;546;4;3;7;1;78;0,72,546,618,res_nr_split
24_bg-odds.pdf,234,EB3073,Limited-entry Alw (rifle) Bull Elk - Late - Wasatch Mtns - Any Legal Weapon Page 267,Totals 1030 62 62 124 1 in 8.3 Totals 208 7 6 13 1 in 16.0,1030;62;62;124;1;8;3;208;7;6;13;1;16;0,124,208,332,res_nr_split
24_bg-odds.pdf,235,EB3077,"Limited-entry Muzzleloader Bull Elk - Beaver, East - Muzzleloader Page 268",Totals 223 6 6 12 1 in 18.6 Totals 221 0 1 1 1 in 221.0,223;6;6;12;1;18;6;221;0;1;1;1;221;0,12,221,233,res_nr_split
24_bg-odds.pdf,236,EB3079,"Limited-entry Muzzleloader Bull Elk - Book Cliffs, Little Creek Roadless - Muzzleloader Page 269",Totals 32 0 1 1 1 in 32.0 Totals 0 0 0 0 N/A,32;0;1;1;1;32;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,237,EB3081,"Limited-entry Muzzleloader Bull Elk - Cache, Meadowville - Muzzleloader Page 270",Totals 18 4 3 7 1 in 2.6 Totals 9 0 1 1 1 in 9.0,18;4;3;7;1;2;6;9;0;1;1;1;9;0,7,9,16,res_nr_split
24_bg-odds.pdf,238,EB3083,"Limited-entry Muzzleloader Bull Elk - Cache, South - Muzzleloader Page 271",Totals 116 2 2 4 1 in 29.0 Totals 15 0 1 1 1 in 15.0,116;2;2;4;1;29;0;15;0;1;1;1;15;0,4,15,19,res_nr_split
24_bg-odds.pdf,239,EB3084,Limited-entry Muzzleloader Bull Elk - Manti - Muzzleloader Page 272,Totals 723 45 45 90 1 in 8.0 Totals 216 5 4 9 1 in 24.0,723;45;45;90;1;8;0;216;5;4;9;1;24;0,90,216,306,res_nr_split
24_bg-odds.pdf,240,EB3086,"Limited-entry Muzzleloader Bull Elk - Fillmore, Pahvant - Muzzleloader Page 273",Totals 129 5 5 10 1 in 12.9 Totals 90 0 1 1 1 in 90.0,129;5;5;10;1;12;9;90;0;1;1;1;90;0,10,90,100,res_nr_split
24_bg-odds.pdf,241,EB3087,"Limited-entry Muzzleloader Bull Elk - La Sal, La Sal Mtns - Muzzleloader Page 274",Totals 150 11 11 22 1 in 6.8 Totals 65 1 1 2 1 in 32.5,150;11;11;22;1;6;8;65;1;1;2;1;32;5,22,65,87,res_nr_split
24_bg-odds.pdf,242,EB3088,Limited-entry Muzzleloader Bull Elk - Monroe - Muzzleloader Page 275,Totals 163 5 5 10 1 in 16.3 Totals 188 0 1 1 1 in 188.0,163;5;5;10;1;16;3;188;0;1;1;1;188;0,10,188,198,res_nr_split
24_bg-odds.pdf,243,EB3089,Limited-entry Muzzleloader Bull Elk - Mt Dutton - Muzzleloader Page 276,Totals 138 5 5 10 1 in 13.8 Totals 55 0 1 1 1 in 55.0,138;5;5;10;1;13;8;55;0;1;1;1;55;0,10,55,65,res_nr_split
24_bg-odds.pdf,244,EB3091,"Limited-entry Muzzleloader Bull Elk - North Slope, Three Corners - Muzzleloader Page 277",Totals 50 2 2 4 1 in 12.5 Totals 0 0 0 0 N/A,50;2;2;4;1;12;5;0;0;0;0,4,0,4,res_nr_split
24_bg-odds.pdf,245,EB3093,Limited-entry Muzzleloader Bull Elk - Panguitch Lake - Muzzleloader Page 278,Totals 135 4 4 8 1 in 16.9 Totals 167 0 1 1 1 in 167.0,135;4;4;8;1;16;9;167;0;1;1;1;167;0,8,167,175,res_nr_split
24_bg-odds.pdf,246,EB3096,Limited-entry Muzzleloader Bull Elk - Fishlake/thousand Lakes - Muzzleloader Page 279,Totals 309 23 22 45 1 in 6.9 Totals 121 3 2 5 1 in 24.2,309;23;22;45;1;6;9;121;3;2;5;1;24;2,45,121,166,res_nr_split
24_bg-odds.pdf,247,EB3097,Limited-entry Muzzleloader Bull Elk - San Juan Bull Elk - Muzzleloader Page 280,Totals 215 7 7 14 1 in 15.4 Totals 241 1 1 2 1 in 120.5,215;7;7;14;1;15;4;241;1;1;2;1;120;5,14,241,255,res_nr_split
24_bg-odds.pdf,248,EB3098,Limited-entry Muzzleloader Bull Elk - Diamond Mtn - Muzzleloader Page 281,Totals 92 7 6 13 1 in 7.1 Totals 47 0 1 1 1 in 47.0,92;7;6;13;1;7;1;47;0;1;1;1;47;0,13,47,60,res_nr_split
24_bg-odds.pdf,249,EB3100,Limited-entry Muzzleloader Bull Elk - Wasatch Mtns - Muzzleloader Page 282,Totals 652 55 54 109 1 in 6.0 Totals 154 5 5 10 1 in 15.4,652;55;54;109;1;6;0;154;5;5;10;1;15;4,109,154,263,res_nr_split
24_bg-odds.pdf,250,EB3102,"Limited-entry Multi-season Bull Elk - Beaver, East - Any Legal Weapon Page 283",Totals 325 2 1 3 1 in 108.3 Totals 0 0 0 0 N/A,325;2;1;3;1;108;3;0;0;0;0,3,0,3,res_nr_split
24_bg-odds.pdf,251,EB3104,"Limited-entry Multi-season Bull Elk - Book Cliffs, Little Creek Roadless - Any Legal Weapon Page 284",Totals 35 0 1 1 1 in 35.0 Totals 0 0 0 0 N/A,35;0;1;1;1;35;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,252,EB3105,"Limited-entry Multi-season Bull Elk - Cache, Meadowville - Any Legal Weapon Page 285",Totals 30 1 1 2 1 in 15.0 Totals 0 0 0 0 N/A,30;1;1;2;1;15;0;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,253,EB3107,"Limited-entry Multi-season Bull Elk - Cache, South - Any Legal Weapon Page 286",Totals 173 0 1 1 1 in 173.0 Totals 0 0 0 0 N/A,173;0;1;1;1;173;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,254,EB3108,Limited-entry Multi-season Bull Elk - Manti - Any Legal Weapon Page 287,Totals 555 9 9 18 1 in 30.8 Totals 118 1 1 2 1 in 59.0,555;9;9;18;1;30;8;118;1;1;2;1;59;0,18,118,136,res_nr_split
24_bg-odds.pdf,255,EB3110,"Limited-entry Multi-season Bull Elk - Fillmore, Pahvant - Any Legal Weapon Page 288",Totals 141 1 1 2 1 in 70.5 Totals 0 0 0 0 N/A,141;1;1;2;1;70;5;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,256,EB3111,"Limited-entry Multi-season Bull Elk - La Sal, La Sal Mtns - Any Legal Weapon Page 289",Totals 84 3 2 5 1 in 16.8 Totals 0 0 0 0 N/A,84;3;2;5;1;16;8;0;0;0;0,5,0,5,res_nr_split
24_bg-odds.pdf,257,EB3112,Limited-entry Multi-season Bull Elk - Monroe - Any Legal Weapon Page 290,Totals 251 1 1 2 1 in 125.5 Totals 0 0 0 0 N/A,251;1;1;2;1;125;5;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,258,EB3113,Limited-entry Multi-season Bull Elk - Mt Dutton - Any Legal Weapon Page 291,Totals 103 1 1 2 1 in 51.5 Totals 0 0 0 0 N/A,103;1;1;2;1;51;5;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,259,EB3115,"Limited-entry Multi-season Bull Elk - North Slope, Three Corners - Any Legal Weapon Page 292",Totals 73 0 1 1 1 in 73.0 Totals 0 0 0 0 N/A,73;0;1;1;1;73;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,260,EB3117,Limited-entry Multi-season Bull Elk - Panguitch Lake - Any Legal Weapon Page 293,Totals 203 1 1 2 1 in 101.5 Totals 0 0 0 0 N/A,203;1;1;2;1;101;5;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,261,EB3120,Limited-entry Multi-season Bull Elk - Fishlake/thousand Lakes - Any Legal Weapon Page 294,Totals 199 5 4 9 1 in 22.1 Totals 96 0 1 1 1 in 96.0,199;5;4;9;1;22;1;96;0;1;1;1;96;0,9,96,105,res_nr_split
24_bg-odds.pdf,262,EB3121,Limited-entry Multi-season Bull Elk - San Juan Bull Elk - Any Legal Weapon Page 295,Totals 334 2 1 3 1 in 111.3 Totals 0 0 0 0 N/A,334;2;1;3;1;111;3;0;0;0;0,3,0,3,res_nr_split
24_bg-odds.pdf,263,EB3122,Limited-entry Multi-season Bull Elk - Diamond Mtn - Any Legal Weapon Page 296,Totals 86 2 1 3 1 in 28.7 Totals 0 0 0 0 N/A,86;2;1;3;1;28;7;0;0;0;0,3,0,3,res_nr_split
24_bg-odds.pdf,264,EB3124,Limited-entry Multi-season Bull Elk - Wasatch Mtns - Any Legal Weapon Page 297,Totals 621 11 10 21 1 in 29.6 Totals 80 2 1 3 1 in 26.7,621;11;10;21;1;29;6;80;2;1;3;1;26;7,21,80,101,res_nr_split
24_bg-odds.pdf,265,EB3126,Limited-entry Alw (rifle) Bull Elk - Mid - Manti - Any Legal Weapon Page 298,Totals 1531 89 89 178 1 in 8.6 Totals 341 9 9 18 1 in 18.9,1531;89;89;178;1;8;6;341;9;9;18;1;18;9,178,341,519,res_nr_split
24_bg-odds.pdf,266,EB3127,Limited-entry Alw (rifle) Bull Elk - Mid - Wasatch Mtns - Any Legal Weapon Page 299,Totals 1620 109 108 217 1 in 7.5 Totals 257 12 12 24 1 in 10.7,1620;109;108;217;1;7;5;257;12;12;24;1;10;7,217,257,474,res_nr_split
24_bg-odds.pdf,267,EB3130,"Limited-entry Archery Bull Elk - Box Elder, Pilot Mtn - Archery Page 300",Totals 32 2 1 3 1 in 10.7 Totals 0 0 0 0 N/A,32;2;1;3;1;10;7;0;0;0;0,3,0,3,res_nr_split
24_bg-odds.pdf,268,EB3132,"Limited-entry September Archery Bull Elk - Cache, North - Archery Page 301",Totals 165 13 12 25 1 in 6.6 Totals 61 2 1 3 1 in 20.3,165;13;12;25;1;6;6;61;2;1;3;1;20;3,25,61,86,res_nr_split
24_bg-odds.pdf,269,EB3135,Limited-entry September Archery Bull Elk - Barney Top/kaiparowits - Archery Page 302,Totals 42 5 4 9 1 in 4.7 Totals 77 0 1 1 1 in 77.0,42;5;4;9;1;4;7;77;0;1;1;1;77;0,9,77,86,res_nr_split
24_bg-odds.pdf,270,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery Page 303",Totals 98 6 6 12 1 in 8.2 Totals 85 0 1 1 1 in 85.0,98;6;6;12;1;8;2;85;0;1;1;1;85;0,12,85,97,res_nr_split
24_bg-odds.pdf,271,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery Page 304",Totals 82 6 6 12 1 in 6.8 Totals 52 0 1 1 1 in 52.0,82;6;6;12;1;6;8;52;0;1;1;1;52;0,12,52,64,res_nr_split
24_bg-odds.pdf,272,EB3139,"Limited-entry Hamss Bull Elk - Cache, North - H.a.m.s.s. Page 305",Totals 126 13 12 25 1 in 5.0 Totals 29 2 1 3 1 in 9.7,126;13;12;25;1;5;0;29;2;1;3;1;9;7,25,29,54,res_nr_split
24_bg-odds.pdf,273,EB3142,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s. Page 306,Totals 42 5 4 9 1 in 4.7 Totals 26 0 1 1 1 in 26.0,42;5;4;9;1;4;7;26;0;1;1;1;26;0,9,26,35,res_nr_split
24_bg-odds.pdf,274,EB3143,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s. Page 307",Totals 88 6 6 12 1 in 7.3 Totals 18 0 1 1 1 in 18.0,88;6;6;12;1;7;3;18;0;1;1;1;18;0,12,18,30,res_nr_split
24_bg-odds.pdf,275,EB3144,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s. Page 308",Totals 77 6 6 12 1 in 6.4 Totals 20 0 1 1 1 in 20.0,77;6;6;12;1;6;4;20;0;1;1;1;20;0,12,20,32,res_nr_split
24_bg-odds.pdf,276,EB3145,Limited-entry Archery Bull Elk - Boulder - Archery Page 309,Totals 380 14 14 28 1 in 13.6 Totals 371 1 1 2 1 in 185.5,380;14;14;28;1;13;6;371;1;1;2;1;185;5,28,371,399,res_nr_split
24_bg-odds.pdf,277,EB3146,"Limited-entry Archery Bull Elk - Southwest Desert, South - Archery Page 310",Totals 214 16 15 31 1 in 6.9 Totals 117 2 2 4 1 in 29.3,214;16;15;31;1;6;9;117;2;2;4;1;29;3,31,117,148,res_nr_split
24_bg-odds.pdf,278,EB3147,"Limited-entry Alw (rifle) Bull Elk - Early - Box Elder, Grouse Creek - Any Legal Weapon Page 311",Totals 168 4 3 7 1 in 24.0 Totals 59 0 1 1 1 in 59.0,168;4;3;7;1;24;0;59;0;1;1;1;59;0,7,59,66,res_nr_split
24_bg-odds.pdf,279,EB3148,Limited-entry Alw (rifle) Bull Elk - Early - Boulder - Any Legal Weapon Page 312,Totals 1224 6 5 11 1 in 111.3 Totals 659 0 1 1 1 in 659.0,1224;6;5;11;1;111;3;659;0;1;1;1;659;0,11,659,670,res_nr_split
24_bg-odds.pdf,280,EB3149,"Limited-entry Alw (rifle) Bull Elk - Early - Southwest Desert, South - Any Legal Weapon Page 313",Totals 894 6 6 12 1 in 74.5 Totals 323 0 1 1 1 in 323.0,894;6;6;12;1;74;5;323;0;1;1;1;323;0,12,323,335,res_nr_split
24_bg-odds.pdf,281,EB3150,"Limited-entry Alw (rifle) Bull Elk - Mid - Box Elder, Grouse Creek - Any Legal Weapon Page 314",Totals 111 7 6 13 1 in 8.5 Totals 40 0 1 1 1 in 40.0,111;7;6;13;1;8;5;40;0;1;1;1;40;0,13,40,53,res_nr_split
24_bg-odds.pdf,282,EB3151,Limited-entry Alw (rifle) Bull Elk - Late - Boulder - Any Legal Weapon Page 315,Totals 281 10 9 19 1 in 14.8 Totals 108 1 1 2 1 in 54.0,281;10;9;19;1;14;8;108;1;1;2;1;54;0,19,108,127,res_nr_split
24_bg-odds.pdf,283,EB3152,"Limited-entry Alw (rifle) Bull Elk - Late - Southwest Desert, South - Any Legal Weapon Page 316",Totals 361 11 10 21 1 in 17.2 Totals 111 0 1 1 1 in 111.0,361;11;10;21;1;17;2;111;0;1;1;1;111;0,21,111,132,res_nr_split
24_bg-odds.pdf,284,EB3153,"Limited-entry Muzzleloader Bull Elk - Box Elder, Grouse Creek - Muzzleloader Page 317",Totals 26 2 1 3 1 in 8.7 Totals 19 0 1 1 1 in 19.0,26;2;1;3;1;8;7;19;0;1;1;1;19;0,3,19,22,res_nr_split
24_bg-odds.pdf,285,EB3154,Limited-entry Muzzleloader Bull Elk - Boulder - Muzzleloader Page 318,Totals 312 9 8 17 1 in 18.4 Totals 204 1 1 2 1 in 102.0,312;9;8;17;1;18;4;204;1;1;2;1;102;0,17,204,221,res_nr_split
24_bg-odds.pdf,286,EB3155,"Limited-entry Muzzleloader Bull Elk - Southwest Desert, South - Muzzleloader Page 319",Totals 168 10 9 19 1 in 8.8 Totals 100 1 1 2 1 in 50.0,168;10;9;19;1;8;8;100;1;1;2;1;50;0,19,100,119,res_nr_split
24_bg-odds.pdf,287,EB3156,Limited-entry Multi-season Bull Elk - Boulder - Any Legal Weapon Page 320,Totals 284 2 2 4 1 in 71.0 Totals 0 0 0 0 N/A,284;2;2;4;1;71;0;0;0;0;0,4,0,4,res_nr_split
24_bg-odds.pdf,288,EB3157,"Limited-entry Multi-season Bull Elk - Southwest Desert, South - Any Legal Weapon Page 321",Totals 155 2 2 4 1 in 38.8 Totals 0 0 0 0 N/A,155;2;2;4;1;38;8;0;0;0;0,4,0,4,res_nr_split
24_bg-odds.pdf,289,EB3158,"Limited-entry Archery Bull Elk - Late - Beaver, East - Archery Page 322",Totals 30 5 4 9 1 in 3.3 Totals 16 0 1 1 1 in 16.0,30;5;4;9;1;3;3;16;0;1;1;1;16;0,9,16,25,res_nr_split
24_bg-odds.pdf,290,EB3159,"Limited-entry Alw (rifle) Bull Elk - Mid - Beaver, East - Any Legal Weapon Page 323",Totals 514 11 11 22 1 in 23.4 Totals 264 1 1 2 1 in 132.0,514;11;11;22;1;23;4;264;1;1;2;1;132;0,22,264,286,res_nr_split
24_bg-odds.pdf,291,EB3160,"Limited-entry Archery Bull Elk - Book Cliffs, Bitter Creek/east - Archery Page 324",Totals 161 10 9 19 1 in 8.5 Totals 105 1 1 2 1 in 52.5,161;10;9;19;1;8;5;105;1;1;2;1;52;5,19,105,124,res_nr_split
24_bg-odds.pdf,292,EB3161,"Limited-entry Archery Bull Elk - Late - Book Cliffs, Bitter Creek/east - Archery Page 325",Totals 11 2 2 4 1 in 2.8 Totals 0 0 0 0 N/A,11;2;2;4;1;2;8;0;0;0;0,4,0,4,res_nr_split
24_bg-odds.pdf,293,EB3162,"Limited-entry Alw (rifle) Bull Elk - Early - Book Cliffs, Bitter Creek/east - Any Legal Weapon Page 326",Totals 789 4 3 7 1 in 112.7 Totals 264 0 1 1 1 in 264.0,789;4;3;7;1;112;7;264;0;1;1;1;264;0,7,264,271,res_nr_split
24_bg-odds.pdf,294,EB3163,"Limited-entry Alw (rifle) Bull Elk - Late - Book Cliffs, Bitter Creek/east - Any Legal Weapon Page 327",Totals 227 6 6 12 1 in 18.9 Totals 57 1 1 2 1 in 28.5,227;6;6;12;1;18;9;57;1;1;2;1;28;5,12,57,69,res_nr_split
24_bg-odds.pdf,295,EB3164,"Limited-entry Alw (rifle) Bull Elk - Mid - Book Cliffs, Bitter Creek/east - Any Legal Weapon Page 328",Totals 359 11 11 22 1 in 16.3 Totals 97 1 1 2 1 in 48.5,359;11;11;22;1;16;3;97;1;1;2;1;48;5,22,97,119,res_nr_split
24_bg-odds.pdf,296,EB3165,"Limited-entry Multi-season Bull Elk - Book Cliffs, Bitter Creek/east - Any Legal Weapon Page 329",Totals 150 2 1 3 1 in 50.0 Totals 0 0 0 0 N/A,150;2;1;3;1;50;0;0;0;0;0,3,0,3,res_nr_split
24_bg-odds.pdf,297,EB3166,"Limited-entry Muzzleloader Bull Elk - Book Cliffs, Bitter Creek/east - Muzzleloader Page 330",Totals 178 6 6 12 1 in 14.8 Totals 68 0 1 1 1 in 68.0,178;6;6;12;1;14;8;68;0;1;1;1;68;0,12,68,80,res_nr_split
24_bg-odds.pdf,298,EB3167,"Limited-entry Alw (rifle) Bull Elk - Mid - Book Cliffs, Little Creek Roadless - Any Legal Weapon Page 331",Totals 49 1 1 2 1 in 24.5 Totals 50 0 1 1 1 in 50.0,49;1;1;2;1;24;5;50;0;1;1;1;50;0,2,50,52,res_nr_split
24_bg-odds.pdf,299,EB3168,"Limited-entry Archery Bull Elk - Late - Cache, Meadowville - Archery Page 332",Totals 2 2 0 2 1 in 1.0 Totals 2 0 1 1 1 in 2.0,2;2;0;2;1;1;0;2;0;1;1;1;2;0,2,2,4,res_nr_split
24_bg-odds.pdf,300,EB3169,"Limited-entry Alw (rifle) Bull Elk - Mid - Cache, Meadowville - Any Legal Weapon Page 333",Totals 55 7 7 14 1 in 3.9 Totals 12 1 1 2 1 in 6.0,55;7;7;14;1;3;9;12;1;1;2;1;6;0,14,12,26,res_nr_split
24_bg-odds.pdf,301,EB3170,"Limited-entry Archery Bull Elk - Late - Cache, South - Archery Page 334",Totals 12 2 2 4 1 in 3.0 Totals 2 0 1 1 1 in 2.0,12;2;2;4;1;3;0;2;0;1;1;1;2;0,4,2,6,res_nr_split
24_bg-odds.pdf,302,EB3171,"Limited-entry Alw (rifle) Bull Elk - Mid - Cache, South - Any Legal Weapon Page 335",Totals 448 5 5 10 1 in 44.8 Totals 30 0 1 1 1 in 30.0,448;5;5;10;1;44;8;30;0;1;1;1;30;0,10,30,40,res_nr_split
24_bg-odds.pdf,303,EB3172,Limited-entry Archery Bull Elk - Late - Manti - Archery Page 336,Totals 21 3 3 6 1 in 3.5 Totals 5 0 1 1 1 in 5.0,21;3;3;6;1;3;5;5;0;1;1;1;5;0,6,5,11,res_nr_split
24_bg-odds.pdf,304,EB3173,Limited-entry Archery Bull Elk - Nebo/san Pitch Mtns - Archery Page 337,Totals 210 9 8 17 1 in 12.4 Totals 48 1 1 2 1 in 24.0,210;9;8;17;1;12;4;48;1;1;2;1;24;0,17,48,65,res_nr_split
24_bg-odds.pdf,305,EB3174,Limited-entry Archery Bull Elk - Late - Nebo/san Pitch Mtns - Archery Page 338,Totals 13 2 2 4 1 in 3.3 Totals 1 0 1 1 1 in 1.0,13;2;2;4;1;3;3;1;0;1;1;1;1;0,4,1,5,res_nr_split
24_bg-odds.pdf,306,EB3175,Limited-entry Alw (rifle) Bull Elk - Early - Nebo/san Pitch Mtns - Any Legal Weapon Page 339,Totals 680 3 3 6 1 in 113.3 Totals 77 0 1 1 1 in 77.0,680;3;3;6;1;113;3;77;0;1;1;1;77;0,6,77,83,res_nr_split
24_bg-odds.pdf,307,EB3176,Limited-entry Alw (rifle) Bull Elk - Late - Nebo/san Pitch Mtns - Any Legal Weapon Page 340,Totals 249 7 6 13 1 in 19.2 Totals 44 0 1 1 1 in 44.0,249;7;6;13;1;19;2;44;0;1;1;1;44;0,13,44,57,res_nr_split
24_bg-odds.pdf,308,EB3177,Limited-entry Alw (rifle) Bull Elk - Mid - Nebo/san Pitch Mtns - Any Legal Weapon Page 341,Totals 348 11 10 21 1 in 16.6 Totals 54 1 1 2 1 in 27.0,348;11;10;21;1;16;6;54;1;1;2;1;27;0,21,54,75,res_nr_split
24_bg-odds.pdf,309,EB3178,Limited-entry Multi-season Bull Elk - Nebo/san Pitch Mtns - Any Legal Weapon Page 342,Totals 118 1 1 2 1 in 59.0 Totals 0 0 0 0 N/A,118;1;1;2;1;59;0;0;0;0;0,2,0,2,res_nr_split
