record_kind,source_dataset,reported_draw_year,model_target_year,source_record_id,candidate_promotion_status,candidate_promotion_reason,hunt_code,boundary_id,hunt_code_mapping_status,boundary_id_mapping_status,candidate_hunt_code,candidate_boundary_id,database_hunt_code_status,database_boundary_id,database_hunt_name,database_species,database_sex_type,database_weapon,database_hunt_type,hunt_name,raw_hunt_name,species,sex_type,hunt_type,hunt_class,weapon,season,year,draw_pool,draw_method,residency,points,eligible_applicants,bonus_permits,preference_permits,regular_permits,total_permits,total_drawn,success_ratio,p_draw_percent,source_file,source_path,source_file_path,source_sha256,page_number,source_pdf_page,pdf_page_number,source_report_page,resident_eligible_applicants,resident_bonus_permits,resident_regular_permits,resident_total_permits,nonresident_eligible_applicants,nonresident_bonus_permits,nonresident_regular_permits,nonresident_total_permits,total_public_permits,total_public_draw_permits,total_quota,source_family,source_classification,source_class,validation_status,normalization_status,database_permits_2025_draw_total,database_permits_2025_total,draw_type,status,reference_match_status,metadata_status,missing_required_metadata,hunt_name_source,boundary_id_source,species_source,sex_type_source,hunt_type_source,weapon_source,hunt_class_source,season_source,database_2026_match,hunt_master_enriched_match,required_metadata_complete,database_truth_match
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:801,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,LO1518,455,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,LO1518,455,PRESENT_IN_CURRENT_DATABASE,455,Boulder/Kaiparowits,Deer,Buck,Archery,General Season - Private Land Only,Boulder/Kaiparowits,Boulder/Kaiparowits,Deer,Buck,General Season - Private Land Only,Private,Archery,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,2026,standard,,Nonresident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,INFERRED_FROM_HUNT_NAME_OR_POOL,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:802,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,LO1518,455,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,LO1518,455,PRESENT_IN_CURRENT_DATABASE,455,Boulder/Kaiparowits,Deer,Buck,Archery,General Season - Private Land Only,Boulder/Kaiparowits,Boulder/Kaiparowits,Deer,Buck,General Season - Private Land Only,Private,Archery,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,2026,standard,,Resident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,INFERRED_FROM_HUNT_NAME_OR_POOL,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:803,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,LO1519,633,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,LO1519,633,PRESENT_IN_CURRENT_DATABASE,633,Fishlake,Deer,Buck,Archery,General Season - Private Land Only,Fishlake,Fishlake,Deer,Buck,General Season - Private Land Only,Private,Archery,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,2026,standard,,Nonresident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,INFERRED_FROM_HUNT_NAME_OR_POOL,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:804,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,LO1519,633,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,LO1519,633,PRESENT_IN_CURRENT_DATABASE,633,Fishlake,Deer,Buck,Archery,General Season - Private Land Only,Fishlake,Fishlake,Deer,Buck,General Season - Private Land Only,Private,Archery,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,2026,standard,,Resident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,INFERRED_FROM_HUNT_NAME_OR_POOL,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:805,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,LO1521,618,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,LO1521,618,PRESENT_IN_CURRENT_DATABASE,618,"San Juan, Abajo Mtns",Deer,Buck,Archery,General Season - Private Land Only,"San Juan, Abajo Mtns","San Juan, Abajo Mtns",Deer,Buck,General Season - Private Land Only,Private,Archery,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,2026,standard,,Nonresident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,INFERRED_FROM_HUNT_NAME_OR_POOL,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:806,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,LO1521,618,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,LO1521,618,PRESENT_IN_CURRENT_DATABASE,618,"San Juan, Abajo Mtns",Deer,Buck,Archery,General Season - Private Land Only,"San Juan, Abajo Mtns","San Juan, Abajo Mtns",Deer,Buck,General Season - Private Land Only,Private,Archery,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,2026,standard,,Resident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,INFERRED_FROM_HUNT_NAME_OR_POOL,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:807,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,LO1522,614,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,LO1522,614,PRESENT_IN_CURRENT_DATABASE,614,Vernal/Bonanza,Deer,Buck,Archery,General Season - Private Land Only,Vernal/Bonanza,Vernal/Bonanza,Deer,Buck,General Season - Private Land Only,Private,Archery,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,2026,standard,,Nonresident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,INFERRED_FROM_HUNT_NAME_OR_POOL,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:808,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,LO1522,614,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,LO1522,614,PRESENT_IN_CURRENT_DATABASE,614,Vernal/Bonanza,Deer,Buck,Archery,General Season - Private Land Only,Vernal/Bonanza,Vernal/Bonanza,Deer,Buck,General Season - Private Land Only,Private,Archery,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,2026,standard,,Resident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,INFERRED_FROM_HUNT_NAME_OR_POOL,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:809,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,LO1523,613,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,LO1523,613,PRESENT_IN_CURRENT_DATABASE,613,Yellowstone,Deer,Buck,Archery,General Season - Private Land Only,Yellowstone,Yellowstone,Deer,Buck,General Season - Private Land Only,Private,Archery,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,2026,standard,,Nonresident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,INFERRED_FROM_HUNT_NAME_OR_POOL,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:810,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,LO1523,613,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,LO1523,613,PRESENT_IN_CURRENT_DATABASE,613,Yellowstone,Deer,Buck,Archery,General Season - Private Land Only,Yellowstone,Yellowstone,Deer,Buck,General Season - Private Land Only,Private,Archery,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,2026,standard,,Resident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,INFERRED_FROM_HUNT_NAME_OR_POOL,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:811,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,LO1524,625,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,LO1524,625,PRESENT_IN_CURRENT_DATABASE,625,Southwest Desert,Deer,Buck,Archery,General Season - Private Land Only,Southwest Desert,Southwest Desert,Deer,Buck,General Season - Private Land Only,Public,Archery,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,2026,standard,,Nonresident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,HUNT_MASTER_ENRICHED_ACCESS_TYPE,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:812,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,LO1524,625,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,LO1524,625,PRESENT_IN_CURRENT_DATABASE,625,Southwest Desert,Deer,Buck,Archery,General Season - Private Land Only,Southwest Desert,Southwest Desert,Deer,Buck,General Season - Private Land Only,Public,Archery,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,2026,standard,,Resident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,HUNT_MASTER_ENRICHED_ACCESS_TYPE,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:813,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,LO1525,621,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,LO1525,621,PRESENT_IN_CURRENT_DATABASE,621,"Wasatch Mtns, East",Deer,Buck,Archery,General Season - Private Land Only,"Wasatch Mtns, East","Wasatch Mtns, East",Deer,Buck,General Season - Private Land Only,Private,Archery,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,2026,standard,,Nonresident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,INFERRED_FROM_HUNT_NAME_OR_POOL,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:814,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,LO1525,621,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,LO1525,621,PRESENT_IN_CURRENT_DATABASE,621,"Wasatch Mtns, East",Deer,Buck,Archery,General Season - Private Land Only,"Wasatch Mtns, East","Wasatch Mtns, East",Deer,Buck,General Season - Private Land Only,Private,Archery,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,2026,standard,,Resident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,INFERRED_FROM_HUNT_NAME_OR_POOL,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:815,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,LO1526,620,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,LO1526,620,PRESENT_IN_CURRENT_DATABASE,620,"Wasatch Mtns, West",Deer,Buck,Archery,General Season - Private Land Only,"Wasatch Mtns, West","Wasatch Mtns, West",Deer,Buck,General Season - Private Land Only,Private,Archery,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,2026,standard,,Nonresident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,INFERRED_FROM_HUNT_NAME_OR_POOL,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:816,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,LO1526,620,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,LO1526,620,PRESENT_IN_CURRENT_DATABASE,620,"Wasatch Mtns, West",Deer,Buck,Archery,General Season - Private Land Only,"Wasatch Mtns, West","Wasatch Mtns, West",Deer,Buck,General Season - Private Land Only,Private,Archery,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,2026,standard,,Resident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,INFERRED_FROM_HUNT_NAME_OR_POOL,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:817,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,LO1529,635,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,LO1529,635,PRESENT_IN_CURRENT_DATABASE,635,Zion,Deer,Buck,Archery,General Season - Private Land Only,Zion,Zion,Deer,Buck,General Season - Private Land Only,Public,Archery,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,2026,standard,,Nonresident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,HUNT_MASTER_ENRICHED_ACCESS_TYPE,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:818,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,LO1529,635,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,LO1529,635,PRESENT_IN_CURRENT_DATABASE,635,Zion,Deer,Buck,Archery,General Season - Private Land Only,Zion,Zion,Deer,Buck,General Season - Private Land Only,Public,Archery,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,2026,standard,,Resident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,HUNT_MASTER_ENRICHED_ACCESS_TYPE,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:819,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,LO1531,607,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,LO1531,607,PRESENT_IN_CURRENT_DATABASE,607,Box Elder,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Box Elder,Box Elder,Deer,Buck,General Season - Private Land Only,Public,Any Legal Weapon (Late),Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,2026,standard,,Nonresident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,HUNT_MASTER_ENRICHED_ACCESS_TYPE,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:820,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,LO1531,607,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,LO1531,607,PRESENT_IN_CURRENT_DATABASE,607,Box Elder,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Box Elder,Box Elder,Deer,Buck,General Season - Private Land Only,Public,Any Legal Weapon (Late),Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,2026,standard,,Resident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,HUNT_MASTER_ENRICHED_ACCESS_TYPE,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:821,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,LO1533,619,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,LO1533,619,PRESENT_IN_CURRENT_DATABASE,619,Manti/San Rafael,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Manti/San Rafael,Manti/San Rafael,Deer,Buck,General Season - Private Land Only,Public,Any Legal Weapon (Late),Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,2026,standard,,Nonresident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,HUNT_MASTER_ENRICHED_ACCESS_TYPE,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:822,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,LO1533,619,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,LO1533,619,PRESENT_IN_CURRENT_DATABASE,619,Manti/San Rafael,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Manti/San Rafael,Manti/San Rafael,Deer,Buck,General Season - Private Land Only,Public,Any Legal Weapon (Late),Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,2026,standard,,Resident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,HUNT_MASTER_ENRICHED_ACCESS_TYPE,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:823,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,LO1534,616,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,LO1534,616,PRESENT_IN_CURRENT_DATABASE,616,Nebo,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Nebo,Nebo,Deer,Buck,General Season - Private Land Only,Public,Any Legal Weapon (Late),Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,2026,standard,,Nonresident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,HUNT_MASTER_ENRICHED_ACCESS_TYPE,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:824,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,LO1534,616,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,LO1534,616,PRESENT_IN_CURRENT_DATABASE,616,Nebo,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Nebo,Nebo,Deer,Buck,General Season - Private Land Only,Public,Any Legal Weapon (Late),Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,2026,standard,,Resident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,HUNT_MASTER_ENRICHED_ACCESS_TYPE,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
