source_file,source_sha256,pdf_page,printed_page,line_number,text
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,25,25,66,25
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,25,,67,2024-25
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,25,,69,UTAH
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,25,,70,UPLAND
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,25,,71,GAME
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,25,,72,AND
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,25,,73,TURKEY
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,25,,74,GUIDEBOOK
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,25,,75,wildlife.utah.gov
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,26,1,26
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,52,2,52-4202
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,4,KOOBEDIUG
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,5,YEKRUT
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,6,DNA
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,7,EMAG
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,8,DNALPU
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,9,HATU
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,10,vog.hatu.efildliw
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,11,State laws regarding the possession and
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,12,discharge of dangerous weapons apply in state Utah's Walk-in Access
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,13,park areas open to hunting. For information program
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,14,about discharging a dangerous weapon or Utah Admin. Rule R657-56-13
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,15,"frearm in a state park, see the Areas where you The Walk-in Access (WIA) program"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,16,"cannot discharge a frearm section below or provides hunters, anglers and trappers"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,17,"review Utah Code § 76-10-508. access to privately owned land, streams,"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,18,"rivers, ponds or reservoirs."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,19,Areas where you cannot If you use Utah's Walk-in Access (WIA)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,20,"discharge a frearm properties, remember to obtain your"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,21,Utah Code § 76-10-508 annual WIA authorization number.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,22,You may not discharge a dangerous The Division issues authorization
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,23,"weapon, crossbow or firearm under any of the numbers to track the use of WIA proper-"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,24,following circumstances: ties throughout the year and to assess
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,25,From a vehicle the program's value to the public.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,26,"From, upon or across any highway To obtain your authorization number,"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,27,At power lines or signs visit wildlife.utah.gov/walkinaccess and
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,28,"At railroad equipment or facilities, includ-click ""Authorization numbers."" Follow the"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,29,ing any sign or signal instructions and obtain your number.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,30,Within Utah state park camp or picnic You can also request a number by calling
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,31,"sites, overlooks, golf courses, boat ramps 800-221-0659."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,32,"or developed beaches Also, remember that WIA properties"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,33,Without written permission from the are private land and may have special
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,34,"owner or property manager, within 600 restrictions on season dates, allowable"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,35,"feet of: activities, species and weapon types. Visit"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,36,"A house, dwelling or any other building wildlife.utah.gov/walkinaccess for details."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,37,Any structure in which a domestic animal
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,38,"is kept or fed, including a barn, poultry"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,39,Fenced or enclosed in a manner designed
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,40,"yard, corral, feeding pen or stockyard"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,41,to exclude intruders
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,42,"Areas with motorized In addition, you may not:"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,43,Enter or remain on private land when
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,44,vehicle restrictions
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,45,directed not to do so by the owner or a
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,46,Utah Admin. Rule R657-6-14
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,47,person acting for the owner.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,48,Motorized vehicle travel on all state wildlife
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,49,Obstruct any entrance or exit to private
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,50,management areas is restricted to county
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,51,property.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,52,roads and improved roads that are posted open
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,53,"""Cultivated land"" is land that is readily"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,54,to vehicles.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,55,identifable as land whose soil is loosened or
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,56,"Trespassing broken up for the raising of crops, land used"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,57,"Utah Code §§ 23A-5-317 and 23A-5-310 for the raising of crops, or a pasture that is"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,58,While taking wildlife or engaging in artifcially irrigated.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,59,"wildlife-related activities, you may not-""Permission"" means documented authoriza-"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,60,without documented permission-enter or tion from the owner or person in charge to
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,61,remain on privately owned land that is: enter upon private land that is cultivated or
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,62,Cultivated properly posted. Permission must include all of
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,26,,63,Properly posted the following details:
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,1,"and possession of wildlife, and the required"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,2,"Participate in harvest licenses, permits, firearms and equipment used"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,3,surveys for hunting. You should expect to encounter
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,4,After the upland game and turkey conservation ofcers and biologists in the field
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,5,"seasons end, the Division may ask you to and at checkpoints."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,6,"participate in a harvest survey. Surveys If you're contacted by a conservation ofcer,"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,7,are conducted online and by telephone. you must provide the ofcer with the items
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,8,"Although these surveys are not man-they request, including any licenses and permits"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,9,"datory, we encourage you to complete required for hunting, any devices used to"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,10,"them, even if you didn't harvest. The participate in hunting and any game that you've"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,11,surveys help the Division evaluate popu-taken. These contacts allow the Division to collect
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,12,"lation trends, gauge harvest success and valuable information about upland game and"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,13,collect other valuable information. turkeys in Utah.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,14,Hunters with
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,15,The signature of the owner or person in
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,16,disabilities
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,17,charge
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,18,Utah Admin. Rule R657-12
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,19,The name of the person being given
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,20,Utah provides special hunting accommodations
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,21,permission
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,22,for people with disabilities. For a complete copy
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,23,The appropriate dates
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,24,of these accommodations and what's required to
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,25,A general description of the land
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,26,"qualify for them, please visit wildlife.utah.gov/"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,27,"""Properly posted"" means that signs prohibit-"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,28,disabled or call any Division ofce.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,29,"ing trespass-or bright yellow, bright orange"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,30,or fuorescent paint-are clearly displayed at Hunting methods
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,31,"all corners, on fshing streams crossing prop-"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,32,for upland game and
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,33,"erty lines, and on roads, gates and rights-of-"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,34,turkey
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,35,"way entering the land. Or, they are displayed in"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,36,a manner that is visible to a person in the area. Several rules apply to the methods you can use
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,37,You may not post private property you to hunt upland game and wild turkeys in Utah.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,38,do not own or legally control or land that is
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,39,Baiting upland game and
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,40,open to the public as provided by Utah Code §
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,41,wild turkey
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,42,"23A-6-402. In addition, it is unlawful to take"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,50,43,"50 CFR 20.11 and 20.21, Utah Admin. Rule R657-6-13 and 54-9,"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,44,protected wildlife or its parts while trespassing
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,45,Utah Code § 23A-5-309
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,46,in violation of Utah Code § 23A-5-317. Baiting is an illegal activity that involves the
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,47,"You are guilty of a class B misdemeanor spreading of shelled, shucked or unshucked"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,48,"if you violate any provision described in this grain, feed or salt to lure, attract or entice birds"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,49,"section. Your license, tag or permit privileges to an area for the purposes of hunting them. You"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,50,may also be suspended. may not hunt upland game or wild turkey by
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,27,,51,"baiting, and you may not hunt in an area where"
