source_file,pdf_page_number,printed_page,line_number_on_pdf_page,token_type,token,line_text
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,48,48,18,date,Aug. 19-Sept. 15,Henry Mtns DB1000 Aug. 19-Sept. 15
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,48,48,18,number_or_money,DB1000,Henry Mtns DB1000 Aug. 19-Sept. 15
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,48,48,18,number_or_money,19,Henry Mtns DB1000 Aug. 19-Sept. 15
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,48,48,18,number_or_money,15,Henry Mtns DB1000 Aug. 19-Sept. 15
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,48,48,19,date,Aug. 19-Sept. 15,Paunsaugunt* DB1001 Aug. 19-Sept. 15
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,48,48,19,number_or_money,DB1001,Paunsaugunt* DB1001 Aug. 19-Sept. 15
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,48,48,19,number_or_money,19,Paunsaugunt* DB1001 Aug. 19-Sept. 15
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,48,48,19,number_or_money,15,Paunsaugunt* DB1001 Aug. 19-Sept. 15
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,48,48,22,date,Nov. 15-Nov. 22,Antelope Island DB1002 Nov. 15-Nov. 22
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,48,48,22,number_or_money,DB1002,Antelope Island DB1002 Nov. 15-Nov. 22
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,48,48,22,number_or_money,15,Antelope Island DB1002 Nov. 15-Nov. 22
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,48,48,22,number_or_money,22,Antelope Island DB1002 Nov. 15-Nov. 22
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,48,48,23,date,Oct. 21-Oct. 29,Henry Mtns DB1003 Oct. 21-Oct. 29
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,48,48,23,number_or_money,DB1003,Henry Mtns DB1003 Oct. 21-Oct. 29
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,48,48,23,number_or_money,21,Henry Mtns DB1003 Oct. 21-Oct. 29
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,48,48,23,number_or_money,29,Henry Mtns DB1003 Oct. 21-Oct. 29
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,48,48,24,date,Oct. 21-Oct. 31,Paunsaugunt DB1004 Oct. 21-Oct. 31
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,48,48,24,number_or_money,DB1004,Paunsaugunt DB1004 Oct. 21-Oct. 31
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,48,48,24,number_or_money,21,Paunsaugunt DB1004 Oct. 21-Oct. 31
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,48,48,24,number_or_money,31,Paunsaugunt DB1004 Oct. 21-Oct. 31
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,48,48,27,date,Sept. 27-Oct. 5,Henry Mtns DB1005 Sept. 27-Oct. 5
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,48,48,27,number_or_money,DB1005,Henry Mtns DB1005 Sept. 27-Oct. 5
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,48,48,27,number_or_money,27,Henry Mtns DB1005 Sept. 27-Oct. 5
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,48,48,27,number_or_money,5,Henry Mtns DB1005 Sept. 27-Oct. 5
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,48,48,28,date,Sept. 27-Oct. 5,Paunsaugunt* DB1006 Sept. 27-Oct. 5
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,48,48,28,number_or_money,DB1006,Paunsaugunt* DB1006 Sept. 27-Oct. 5
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,48,48,28,number_or_money,27,Paunsaugunt* DB1006 Sept. 27-Oct. 5
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,48,48,28,number_or_money,5,Paunsaugunt* DB1006 Sept. 27-Oct. 5
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,48,48,30,number_or_money,$305,"Permit fee: Resident $305, Nonresident $1,330"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,48,48,30,number_or_money,"$1,330","Permit fee: Resident $305, Nonresident $1,330"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,48,48,33,number_or_money,DB1007,Henry Mtns DB1007 All Limited Entry Seasons
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,48,48,34,number_or_money,DB1008,Paunsaugunt* DB1008 All Limited Entry Seasons
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,48,48,35,number_or_money,49,* A management buck hunt will occur during a portion of this premium limited-entry hunt. See page 49 for a list
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,6,number_or_money,2023,2023
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,13,number_or_money,$80,"Permit fee: Resident $80, Nonresident $650"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,13,number_or_money,$650,"Permit fee: Resident $80, Nonresident $650"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,17,date,Aug. 26-Sept. 15,Paunsaugunt (archery) DB1073 Aug. 26-Sept. 15
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,17,number_or_money,DB1073,Paunsaugunt (archery) DB1073 Aug. 26-Sept. 15
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,17,number_or_money,26,Paunsaugunt (archery) DB1073 Aug. 26-Sept. 15
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,17,number_or_money,15,Paunsaugunt (archery) DB1073 Aug. 26-Sept. 15
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,18,date,Sept. 29-Oct. 4,Paunsaugunt (muzzleloader) DB1074 Sept. 29-Oct. 4
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,18,number_or_money,DB1074,Paunsaugunt (muzzleloader) DB1074 Sept. 29-Oct. 4
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,18,number_or_money,29,Paunsaugunt (muzzleloader) DB1074 Sept. 29-Oct. 4
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,18,number_or_money,4,Paunsaugunt (muzzleloader) DB1074 Sept. 29-Oct. 4
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,19,date,Nov. 1-Nov. 5,Paunsaugunt (any legal weapon) DB1010 Nov. 1-Nov. 5
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,19,number_or_money,DB1010,Paunsaugunt (any legal weapon) DB1010 Nov. 1-Nov. 5
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,19,number_or_money,1,Paunsaugunt (any legal weapon) DB1010 Nov. 1-Nov. 5
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,19,number_or_money,5,Paunsaugunt (any legal weapon) DB1010 Nov. 1-Nov. 5
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,22,date,Nov. 4-Nov. 19,Paunsaugunt DB1058 Nov. 4-Nov. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,22,number_or_money,DB1058,Paunsaugunt DB1058 Nov. 4-Nov. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,22,number_or_money,4,Paunsaugunt DB1058 Nov. 4-Nov. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,22,number_or_money,19,Paunsaugunt DB1058 Nov. 4-Nov. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,24,number_or_money,$80,"Permit fee: Resident $80, Nonresident $650"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,24,number_or_money,$650,"Permit fee: Resident $80, Nonresident $650"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,28,date,Aug. 19-Sept. 15,Book Cliffs DB1011 Aug. 19-Sept. 15
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,28,number_or_money,DB1011,Book Cliffs DB1011 Aug. 19-Sept. 15
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,28,number_or_money,19,Book Cliffs DB1011 Aug. 19-Sept. 15
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,28,number_or_money,15,Book Cliffs DB1011 Aug. 19-Sept. 15
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,29,date,Aug. 19-Sept. 15,"Fillmore, Oak Creek LE DB1012 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,29,number_or_money,DB1012,"Fillmore, Oak Creek LE DB1012 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,29,number_or_money,19,"Fillmore, Oak Creek LE DB1012 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,29,number_or_money,15,"Fillmore, Oak Creek LE DB1012 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,30,date,Nov. 4-Nov. 17,"La Sal, Dolores Triangle DB1013 Nov. 4-Nov. 17"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,30,number_or_money,DB1013,"La Sal, Dolores Triangle DB1013 Nov. 4-Nov. 17"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,30,number_or_money,4,"La Sal, Dolores Triangle DB1013 Nov. 4-Nov. 17"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,30,number_or_money,17,"La Sal, Dolores Triangle DB1013 Nov. 4-Nov. 17"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,31,date,Aug. 19-Sept. 15,"San Juan, Elk Ridge DB1014 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,31,number_or_money,DB1014,"San Juan, Elk Ridge DB1014 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,31,number_or_money,19,"San Juan, Elk Ridge DB1014 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,31,number_or_money,15,"San Juan, Elk Ridge DB1014 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,32,date,Aug. 19-Sept. 15,"South Slope, Diamond Mtn DB1015 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,32,number_or_money,DB1015,"South Slope, Diamond Mtn DB1015 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,32,number_or_money,19,"South Slope, Diamond Mtn DB1015 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,32,number_or_money,15,"South Slope, Diamond Mtn DB1015 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,33,date,Aug. 19-Sept. 15,"West Desert, Vernon DB1016 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,33,number_or_money,DB1016,"West Desert, Vernon DB1016 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,33,number_or_money,19,"West Desert, Vernon DB1016 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,33,number_or_money,15,"West Desert, Vernon DB1016 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,49,49,35,number_or_money,49,49
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,1,number_or_money,50,50
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,2,number_or_money,3202,3202
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,16,date,Oct. 21-Oct. 29,"Book Cliffs, North DB1017 Oct. 21-Oct. 29"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,16,number_or_money,DB1017,"Book Cliffs, North DB1017 Oct. 21-Oct. 29"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,16,number_or_money,21,"Book Cliffs, North DB1017 Oct. 21-Oct. 29"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,16,number_or_money,29,"Book Cliffs, North DB1017 Oct. 21-Oct. 29"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,17,date,Oct. 21-Oct. 29,"Book Cliffs, South DB1018 Oct. 21-Oct. 29"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,17,number_or_money,DB1018,"Book Cliffs, South DB1018 Oct. 21-Oct. 29"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,17,number_or_money,21,"Book Cliffs, South DB1018 Oct. 21-Oct. 29"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,17,number_or_money,29,"Book Cliffs, South DB1018 Oct. 21-Oct. 29"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,18,date,Oct. 21-Oct. 29,"Fillmore, Oak Creek LE DB1019 Oct. 21-Oct. 29"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,18,number_or_money,DB1019,"Fillmore, Oak Creek LE DB1019 Oct. 21-Oct. 29"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,18,number_or_money,21,"Fillmore, Oak Creek LE DB1019 Oct. 21-Oct. 29"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,18,number_or_money,29,"Fillmore, Oak Creek LE DB1019 Oct. 21-Oct. 29"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,19,date,Nov. 18-Nov. 26,"La Sal, Dolores Triangle DB1020 Nov. 18-Nov. 26"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,19,number_or_money,DB1020,"La Sal, Dolores Triangle DB1020 Nov. 18-Nov. 26"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,19,number_or_money,18,"La Sal, Dolores Triangle DB1020 Nov. 18-Nov. 26"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,19,number_or_money,26,"La Sal, Dolores Triangle DB1020 Nov. 18-Nov. 26"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,20,date,Oct. 21-Oct. 29,"San Juan, Elk Ridge DB1022 Oct. 21-Oct. 29"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,20,number_or_money,DB1022,"San Juan, Elk Ridge DB1022 Oct. 21-Oct. 29"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,20,number_or_money,21,"San Juan, Elk Ridge DB1022 Oct. 21-Oct. 29"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,20,number_or_money,29,"San Juan, Elk Ridge DB1022 Oct. 21-Oct. 29"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,21,date,Oct. 21-Oct. 29,"South Slope, Diamond Mtn DB1023 Oct. 21-Oct. 29"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,21,number_or_money,DB1023,"South Slope, Diamond Mtn DB1023 Oct. 21-Oct. 29"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,21,number_or_money,21,"South Slope, Diamond Mtn DB1023 Oct. 21-Oct. 29"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,21,number_or_money,29,"South Slope, Diamond Mtn DB1023 Oct. 21-Oct. 29"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,22,date,Oct. 21-Oct. 29,"West Desert, Vernon DB1024 Oct. 21-Oct. 29"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,22,number_or_money,DB1024,"West Desert, Vernon DB1024 Oct. 21-Oct. 29"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,22,number_or_money,21,"West Desert, Vernon DB1024 Oct. 21-Oct. 29"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,22,number_or_money,29,"West Desert, Vernon DB1024 Oct. 21-Oct. 29"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,25,date,Sept. 27-Oct. 5,Book Cliffs DB1025 Sept. 27-Oct. 5
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,25,number_or_money,DB1025,Book Cliffs DB1025 Sept. 27-Oct. 5
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,25,number_or_money,27,Book Cliffs DB1025 Sept. 27-Oct. 5
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,25,number_or_money,5,Book Cliffs DB1025 Sept. 27-Oct. 5
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,26,date,Nov. 11-Nov. 26,"Cache, Crawford Mtn DB1026 Nov. 11-Nov. 26"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,26,number_or_money,DB1026,"Cache, Crawford Mtn DB1026 Nov. 11-Nov. 26"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,26,number_or_money,11,"Cache, Crawford Mtn DB1026 Nov. 11-Nov. 26"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,26,number_or_money,26,"Cache, Crawford Mtn DB1026 Nov. 11-Nov. 26"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,27,date,Sept. 27-Oct. 5,"Fillmore, Oak Creek LE DB1029 Sept. 27-Oct. 5"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,27,number_or_money,DB1029,"Fillmore, Oak Creek LE DB1029 Sept. 27-Oct. 5"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,27,number_or_money,27,"Fillmore, Oak Creek LE DB1029 Sept. 27-Oct. 5"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,27,number_or_money,5,"Fillmore, Oak Creek LE DB1029 Sept. 27-Oct. 5"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,28,date,Nov. 29-Dec. 7,"La Sal, Dolores Triangle DB1031 Nov. 29-Dec. 7"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,28,number_or_money,DB1031,"La Sal, Dolores Triangle DB1031 Nov. 29-Dec. 7"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,28,number_or_money,29,"La Sal, Dolores Triangle DB1031 Nov. 29-Dec. 7"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,28,number_or_money,7,"La Sal, Dolores Triangle DB1031 Nov. 29-Dec. 7"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,29,date,Sept. 27-Oct. 5,"San Juan, Elk Ridge DB1037 Sept. 27-Oct. 5"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,29,number_or_money,DB1037,"San Juan, Elk Ridge DB1037 Sept. 27-Oct. 5"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,29,number_or_money,27,"San Juan, Elk Ridge DB1037 Sept. 27-Oct. 5"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,29,number_or_money,5,"San Juan, Elk Ridge DB1037 Sept. 27-Oct. 5"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,30,date,Sept. 27-Oct. 5,"South Slope, Diamond Mtn DB1038 Sept. 27-Oct. 5"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,30,number_or_money,DB1038,"South Slope, Diamond Mtn DB1038 Sept. 27-Oct. 5"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,30,number_or_money,27,"South Slope, Diamond Mtn DB1038 Sept. 27-Oct. 5"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,30,number_or_money,5,"South Slope, Diamond Mtn DB1038 Sept. 27-Oct. 5"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,31,date,Sept. 27-Oct. 5,"West Desert, Vernon DB1042 Sept. 27-Oct. 5"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,31,number_or_money,DB1042,"West Desert, Vernon DB1042 Sept. 27-Oct. 5"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,31,number_or_money,27,"West Desert, Vernon DB1042 Sept. 27-Oct. 5"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,50,50,31,number_or_money,5,"West Desert, Vernon DB1042 Sept. 27-Oct. 5"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,51,51,6,number_or_money,2023,2023
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,51,51,15,date,Nov. 1-Nov. 9,Beaver DB1059 Nov. 1-Nov. 9
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,51,51,15,number_or_money,DB1059,Beaver DB1059 Nov. 1-Nov. 9
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,51,51,15,number_or_money,1,Beaver DB1059 Nov. 1-Nov. 9
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,51,51,15,number_or_money,9,Beaver DB1059 Nov. 1-Nov. 9
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,51,51,16,date,Nov. 1-Nov. 9,Box Elder DB1077 Nov. 1-Nov. 9
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,51,51,16,number_or_money,DB1077,Box Elder DB1077 Nov. 1-Nov. 9
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,51,51,16,number_or_money,1,Box Elder DB1077 Nov. 1-Nov. 9
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,51,51,16,number_or_money,9,Box Elder DB1077 Nov. 1-Nov. 9
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,51,51,17,date,Nov. 1-Nov. 9,"Cache (includes Cache, Crawford Mtn) DB1078 Nov. 1-Nov. 9"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,51,51,17,number_or_money,DB1078,"Cache (includes Cache, Crawford Mtn) DB1078 Nov. 1-Nov. 9"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,51,51,17,number_or_money,1,"Cache (includes Cache, Crawford Mtn) DB1078 Nov. 1-Nov. 9"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,51,51,17,number_or_money,9,"Cache (includes Cache, Crawford Mtn) DB1078 Nov. 1-Nov. 9"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,51,51,18,date,Nov. 1-Nov. 9,"Central Mtns, Manti/San Rafael DB1079 Nov. 1-Nov. 9"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,51,51,18,number_or_money,DB1079,"Central Mtns, Manti/San Rafael DB1079 Nov. 1-Nov. 9"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,51,51,18,number_or_money,1,"Central Mtns, Manti/San Rafael DB1079 Nov. 1-Nov. 9"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,51,51,18,number_or_money,9,"Central Mtns, Manti/San Rafael DB1079 Nov. 1-Nov. 9"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,51,51,19,date,Nov. 1-Nov. 9,"Central Mtns, Nebo DB1080 Nov. 1-Nov. 9"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,51,51,19,number_or_money,DB1080,"Central Mtns, Nebo DB1080 Nov. 1-Nov. 9"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,51,51,19,number_or_money,1,"Central Mtns, Nebo DB1080 Nov. 1-Nov. 9"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,51,51,19,number_or_money,9,"Central Mtns, Nebo DB1080 Nov. 1-Nov. 9"
