source_file,pdf_page_number,printed_page,line_number_on_pdf_page,line_text
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,52,printed copy or downloaded to your Utah
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,53,a current license is a way to support
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,54,Hunting and Fishing app-while collect-
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,55,"wildlife conservation, land acquisition,"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,56,ing shed antlers or horns. You can obtain
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,57,management and habitat restoration at
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,58,this certificate free of charge by visiting
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,59,your favorite WMA and statewide.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,60,wildlife.utah.gov/shedantler and complet-
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,61,Visit wildlife.utah.gov/wmas for
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,62,ing an online education course. You do not
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,63,details about which WMAs require a
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,64,need an antler-gathering certificate at any
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,65,"license, exemptions and more."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,66,other time of the year.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,67,Thank you for supporting Utah's
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,68,In the event that harsh winter conditions
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,69,fish and wildlife.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,70,"trigger emergency feeding of big game,"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,71,the DWR Director will close shed hunting
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,72,"""Shed antlers"" are antlers that a big game"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,73,statewide in order to improve the chances
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,74,animal has dropped naturally as part of its
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,75,of survival for deer and other big game
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,76,annual life cycle. Shed antlers have a rounded
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,77,"animals. On private land, shed antlers"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,78,base that's commonly called an antler button
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,79,may be moved if they are interfering with
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,80,or burr.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,81,normal agricultural practices.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,82,"A ""shed horn"" is the sheath from the horn"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,83,Important: Do not trespass on closed
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,84,of a pronghorn that the animal has dropped
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,85,areas or private lands to collect shed
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,86,naturally as part of its annual life cycle.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,87,antlers or horns.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,88,Pronghorn are the only big game animals that
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,89,shed their horns.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,1,37
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,2,2025
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,3,UTAH
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,4,BIG
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,5,GAME
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,6,FIELD
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,7,REGULATIONS
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,8,wildlife.utah.gov
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,9,BIG GAME HUNTS
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,10,"Utah offers several different big game hunts each year. Depending on the permit you obtain,"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,11,"you could hunt deer, elk, pronghorn, bison, bighorn sheep, moose or mountain goat. The"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,12,"following section describes the species you can hunt, the weapons you can use and the"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,13,types of permits that are available.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,14,Buck deer hunting New extended archery only option:
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,15,"During the hunt drawing, hunters could apply"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,16,"for a new ""extended archery only"" general-sea-"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,17,"son deer permit (DB0008), which allows suc-"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,18,cessful applicants to hunt only the extended
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,19,archery hunt areas during the extended season
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,20,dates. Existing extended archery deer hunting
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,21,opportunities remain unchanged.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,22,Extended archery deer hunts
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,23,If you haven't taken a deer by the time your
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,24,"archery buck hunt ends, you can continue your"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,25,archery hunt in the state's extended archery
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,26,areas.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,27,"A ""buck deer"" is a deer with antlers that are longer"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,28,"In the Nine Mile, Green River Valley; Sanpete"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,29,than five inches (R657-5-2(2)(e)).
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,30,Valley and South Wasatch extended archery
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,31,General-season buck
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,32,"areas, you may use archery equipment to take"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,33,deer hunts a deer of either sex (hunter's choice) from Sept.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,34,"Utah has four general-season buck deer hunts: 13-Oct. 15, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,35,"Archery hunt In the Box Elder, West Bear River; Herriman"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,36,Muzzleloader hunt South Valley; Ogden; Uinta Basin; Utah Lake;
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,37,Early any legal weapon (rifle) hunt Wasatch Front and West Cache extended
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,38,"Any legal weapon (rifle) hunt archery areas, you may use archery equipment"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,39,See hunt.utah.gov for all hunt boundaries. to take a deer of either sex (hunter's choice)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,40,"Remember: If you drew any general- from Sept. 13-Nov. 30, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,41,"season deer permit, you must also Before hunting any of the extended archery"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,42,"complete a mandatory harvest survey areas, you must complete the Division's archery"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,43,"once your hunt ends, even if you did ethics course. For more information, see page"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,44,not harvest. Visit wildlife.utah.gov/harvest 7 or visit wildlife.utah.gov/extendedarchery.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,45,and complete the harvest survey questionnaire Important: Check the hunt number (not
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,46,within 30 days after the end of your hunt. just the hunt unit name) on your permit care-
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,47,fully and refer to the Utah Hunt Planner (hunt.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,48,General-season archery
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,49,utah.gov) to make sure your permit allows you
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,50,buck deer hunt to hunt in an extended archery unit within the
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,51,Utah Admin. Rule R657-5-23 allowed season dates.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,52,Utah's general-season archery buck deer hunt
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,53,"runs from Aug. 16-Sept. 12, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,54,If you obtained a general-season archery
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,55,"buck deer permit, you may use archery equip-"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,56,ment to take one buck deer within the hunting
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,57,unit and season dates listed on your permit.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,1,38
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,2,5202
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,3,SNOITALUGER
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,4,DLEIF
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,5,EMAG
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,6,GIB
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,7,HATU
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,8,vog.hatu.efildliw
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,9,General-season muzzle- General-season restricted
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,10,loader buck deer hunt weapons hunts (new)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,11,Utah Admin. Rule R657-5-25 Utah Admin. Rule R657-5-48
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,12,Utah's general-season muzzleloader buck New: As part of the new mule deer
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,13,"deer hunt runs from Sept. 24-Oct. 2, 2025. management plan approved by the Wildlife"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,14,"If you obtained a general-season muzzle- Board, three general-season mule deer units"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,15,"loader buck permit, you may use a muzzle- are part of a research study evaluating weapons"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,16,loader to take one buck deer in the hunting technology restrictions and hunter satisfaction.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,17,unit listed on your permit. These hunts have very specialized equipment
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,18,requirements (see page 26 for details).
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,19,Early general-season buck
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,20,Electronic communication to receive real-time
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,21,deer hunts
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,22,information on hunter or game location to aid
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,23,"For 2025, the Utah Wildlife Board approved in the stalking of a specific big game animal is"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,24,early general-season any legal weapon buck prohibited on a restricted weapon hunt.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,25,deer hunts on the following general-season Note: There are currently no general-
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,26,buck deer units: season restricted archery deer hunts.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,27,Box Elder (new) Restricted muzzleloader deer hunts
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,28,"Chalk Creek In the Beaver, West; Boulder/Kaiparowits"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,29,"East Canyon and Cache restricted weapons hunts, you may"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,30,Fillmore use restricted muzzleloader equipment to take
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,31,"Fishlake a buck deer from Sept. 24-Oct. 2, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,32,Kamas Restricted rifle deer hunts
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,33,"Morgan-South Rich In the Beaver, West; Boulder/Kaiparowits"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,34,"Nine Mile and Cache restricted weapons hunts, you may"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,35,North Slope use restricted rifle equipment to take a buck
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,36,"Panguitch Lake deer from Oct. 18-26, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,37,Pine Valley Exemptions for young hunters: Youth
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,38,Zion with a restricted rifle permit may hunt all the
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,39,"These hunts will run from Oct. 8-12, 2025. applicable general-season hunts on their unit."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,40,The goal of these hunts is to reduce crowding Young hunters are still required to follow any
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,41,and give hunters the opportunity to hunt deer additional weapons restrictions on that unit. (For
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,42,"and general-season elk at the same time. example, restricted muzzleloader regulations"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,43,would apply during the muzzleloader season.)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,44,General-season any legal
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,45,weapon (rifle) buck deer
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,46,hunt
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,47,Utah Admin. Rule R657-5-24
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,48,The general-season any legal weapon (rifle)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,49,"buck deer hunt runs from Oct. 18-26, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,50,If you obtained a general-season any legal
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,51,"weapon buck permit, you may use any legal"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,52,weapon to take one buck deer in the hunting
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,53,unit listed on your permit. You may also choose
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,54,"to use a crossbow, an airgun, a draw lock or a"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,55,muzzleloader.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,1,39
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,2,2025
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,3,UTAH
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,4,BIG
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,5,GAME
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,6,FIELD
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,7,REGULATIONS
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,8,wildlife.utah.gov
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,9,Premium limited-entry If you have obtained a permit for one of
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,10,"and limited-entry buck these hunts, you must use the appropriate"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,11,weapon type for the season.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,12,deer hunts
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,13,Utah Admin. Rule R657-5-26 HAMSS buck deer hunts
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,14,Utah's premium limited-entry and limited-entry
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,15,Utah Admin. Rule R657-5-47
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,16,"deer units are managed for older, bigger bucks. There are three handgun-archery-muz-"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,17,A premium limited-entry buck deer permit zleloader-shotgun-straight walled rifle-only
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,18,allows you to hunt on one of the best limited- (HAMSS) hunts for buck deer in 2025. These
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,19,entry buck deer units in Utah-the Henry Mtns hunts are considered limited-entry hunts.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,20,unit or the Paunsaugunt unit. If you obtained a permit for one of these
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,21,"A limited-entry buck deer permit allows you hunts, you may take one buck deer in the"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,22,to hunt on a high-quality unit that is managed season and unit identified on your permit.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,23,for a higher buck-to-doe ratio than general- The 2025 HAMSS hunts will take place in
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,24,"season units are managed for. the following units, running from Nov. 8-30:"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,25,"If you obtained a premium limited-entry or Book Cliffs, Floy Canyon"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,26,"limited-entry buck deer permit, you may use East Canyon"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,27,the weapon listed on your permit to take one Kaiparowits HAMSS
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,28,"buck deer within the area and the season speci- San Juan, Mancos Mesa (new)"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,29,fied on your permit. Note: HAMSS permits are not valid on
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,30,Remember: If you drew any buck extended archery hunts.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,31,"deer permit, you must also complete"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,32,Limited-entry restricted
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,33,a mandatory harvest survey once your
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,34,weapons hunt (new)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,35,"hunt ends, even if you did not harvest."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,36,Visit wildlife.utah.gov/harvest and complete the Utah Admin. Rule R657-5-48
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,37,New: As part of the new mule deer
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,38,harvest survey questionnaire within 30 days
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,39,management plan approved by the Wildlife
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,40,after the end of your hunt.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,41,"Board, the Thousand Lakes limited-entry mule"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,42,Late-season muzzleloader deer unit is part of a research study evaluating
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,43,deer hunts weapons technology restrictions and hunter
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,44,"For 2025, the Utah Wildlife Board approved satisfaction. This hunt has very specialized"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,45,"late-season, limited-entry muzzleloader deer equipment requirements (see page 26 for"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,46,hunts on all general-season buck deer units. details). Electronic communication to receive
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,47,These hunts will occur at the same time as real-time information on hunter or game loca-
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,48,"the general muzzleloader elk hunt, running tion to aid in the stalking of a specific big game"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,49,"from Oct. 29-Nov. 6, 2025. animal is prohibited on a restricted weapon"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,50,Important: If you are successful in obtain- hunt.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,51,"ing a permit for one of these hunts, you will lose If you have a permit for the Thousand"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,52,"your bonus points and incur a waiting period of Lakes limited-entry hunt, you may use"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,53,five years. approved restricted weapons for the dates
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,54,printed on your permit:
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,55,Multiseason hunts
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,56,"Restricted archery, Aug. 16-Sept. 12"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,57,Multiseason hunts allow the permit holder to
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,58,"Restricted muzzleloader, Sept. 24-Oct. 2"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,59,"hunt buck deer during all three seasons (archery,"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,60,"Restricted rifle, Oct. 18-26"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,61,muzzleloader and any legal weapon) on select
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,39,39,62,limited-entry or premium limited-entry units.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,40,40,1,40
