source_file,source_sha256,pdf_page,printed_page,line_number,token_type,token,line_text
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,57,57,23,number_money_code,32,"a hunting or combination license if you are not taking a cougar. For details, see page 32."
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,57,57,25,code_citation,R657-10-11,Utah Admin. Rule R657-10-11
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,57,57,25,number_money_code,10,Utah Admin. Rule R657-10-11
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,57,57,25,number_money_code,11,Utah Admin. Rule R657-10-11
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,57,57,35,number_money_code,$100,Be a guide or outfitter receiving more than $100 in compensation
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,57,57,36,number_money_code,57,57 | HUntInG AnD pURsUInG CoUGAR
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,3,code_citation,R657-33-17,Utah Admin. Rule R657-33-17 and R657-10-14
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,3,code_citation,R657-10-14,Utah Admin. Rule R657-33-17 and R657-10-14
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,3,number_money_code,33,Utah Admin. Rule R657-33-17 and R657-10-14
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,3,number_money_code,17,Utah Admin. Rule R657-33-17 and R657-10-14
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,3,number_money_code,10,Utah Admin. Rule R657-33-17 and R657-10-14
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,3,number_money_code,14,Utah Admin. Rule R657-33-17 and R657-10-14
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,4,number_money_code,48,"If you harvest a cougar, you must contact the DWR within 48 hours."
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,11,number_money_code,8,"To report your harvest after business hours (8 a.m.-5 p.m., Monday through Friday) or"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,11,number_money_code,5,"To report your harvest after business hours (8 a.m.-5 p.m., Monday through Friday) or"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,18,code_citation,R657-33-16,Utah Admin. Rule R657-33-16 and R657-10-13
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,18,code_citation,R657-10-13,Utah Admin. Rule R657-33-16 and R657-10-13
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,18,number_money_code,33,Utah Admin. Rule R657-33-16 and R657-10-13
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,18,number_money_code,16,Utah Admin. Rule R657-33-16 and R657-10-13
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,18,number_money_code,10,Utah Admin. Rule R657-33-16 and R657-10-13
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,18,number_money_code,13,Utah Admin. Rule R657-33-16 and R657-10-13
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,25,code_citation,R657-33-18,Utah Admin. Rule R657-33-18 and R657-10-15
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,25,code_citation,R657-10-15,Utah Admin. Rule R657-33-18 and R657-10-15
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,25,number_money_code,33,Utah Admin. Rule R657-33-18 and R657-10-15
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,25,number_money_code,18,Utah Admin. Rule R657-33-18 and R657-10-15
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,25,number_money_code,10,Utah Admin. Rule R657-33-18 and R657-10-15
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,25,number_money_code,15,Utah Admin. Rule R657-33-18 and R657-10-15
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,30,code_citation,R657-33-19,Utah Admin. Rule R657-33-19 and R657-10-16
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,30,code_citation,R657-10-16,Utah Admin. Rule R657-33-19 and R657-10-16
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,30,number_money_code,33,Utah Admin. Rule R657-33-19 and R657-10-16
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,30,number_money_code,19,Utah Admin. Rule R657-33-19 and R657-10-16
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,30,number_money_code,10,Utah Admin. Rule R657-33-19 and R657-10-16
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,30,number_money_code,16,Utah Admin. Rule R657-33-19 and R657-10-16
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,36,code_citation,23A-5-309,Utah Code § 23A-5-309 and Utah Admin. Rule R657-33-17
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,36,code_citation,R657-33-17,Utah Code § 23A-5-309 and Utah Admin. Rule R657-33-17
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,36,number_money_code,5,Utah Code § 23A-5-309 and Utah Admin. Rule R657-33-17
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,36,number_money_code,309,Utah Code § 23A-5-309 and Utah Admin. Rule R657-33-17
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,36,number_money_code,33,Utah Code § 23A-5-309 and Utah Admin. Rule R657-33-17
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,36,number_money_code,17,Utah Code § 23A-5-309 and Utah Admin. Rule R657-33-17
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,38,number_money_code,48,employee within 48 hours after the date of kill. That employee will affix a permanent pos-
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,42,number_money_code,81,name (see the map and table on pages 81-82) where you harvested your cougar.
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,42,number_money_code,82,name (see the map and table on pages 81-82) where you harvested your cougar.
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,43,number_money_code,58,"58 | 2026 UtAH BLACK BeAR, CoUGAR AnD FURBeAReR GUIDeBooK"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,58,58,43,number_money_code,2026,"58 | 2026 UtAH BLACK BeAR, CoUGAR AnD FURBeAReR GUIDeBooK"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,59,59,8,code_citation,23A-5-309,Utah Code § 23A-5-309 and Utah Admin. Rule R657-33-21
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,59,59,8,code_citation,R657-33-21,Utah Code § 23A-5-309 and Utah Admin. Rule R657-33-21
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,59,59,8,number_money_code,5,Utah Code § 23A-5-309 and Utah Admin. Rule R657-33-21
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,59,59,8,number_money_code,309,Utah Code § 23A-5-309 and Utah Admin. Rule R657-33-21
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,59,59,8,number_money_code,33,Utah Code § 23A-5-309 and Utah Admin. Rule R657-33-21
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,59,59,8,number_money_code,21,Utah Code § 23A-5-309 and Utah Admin. Rule R657-33-21
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,59,59,15,number_money_code,2,encourage you to make an appointment. (See page 2 for DWR contacts.) This will
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,59,59,29,number_money_code,81,"also, see page 81 for cougar jaw during check-in."
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,59,59,37,number_money_code,59,59 | HUntInG AnD pURsUInG CoUGAR
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,60,60,11,number_money_code,16,The maximum number of dogs that can be used to pursue a bear is 16 for the spring
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,60,60,38,number_money_code,60,"60 | 2026 UtAH BLACK BeAR, CoUGAR AnD FURBeAReR GUIDeBooK"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,60,60,38,number_money_code,2026,"60 | 2026 UtAH BLACK BeAR, CoUGAR AnD FURBeAReR GUIDeBooK"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,61,61,11,code_citation,23A-5-309,"Utah Code §§ 23A-5-309, 23A-5-315 & Utah Admin. Rules R657-11-12, R567-10-4, R657-10-5 and R657-10-6"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,61,61,11,code_citation,23A-5-315,"Utah Code §§ 23A-5-309, 23A-5-315 & Utah Admin. Rules R657-11-12, R567-10-4, R657-10-5 and R657-10-6"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,61,61,11,code_citation,R657-11-12,"Utah Code §§ 23A-5-309, 23A-5-315 & Utah Admin. Rules R657-11-12, R567-10-4, R657-10-5 and R657-10-6"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,61,61,11,code_citation,R657-10-5,"Utah Code §§ 23A-5-309, 23A-5-315 & Utah Admin. Rules R657-11-12, R567-10-4, R657-10-5 and R657-10-6"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,61,61,11,code_citation,R657-10-6,"Utah Code §§ 23A-5-309, 23A-5-315 & Utah Admin. Rules R657-11-12, R567-10-4, R657-10-5 and R657-10-6"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,61,61,11,number_money_code,5,"Utah Code §§ 23A-5-309, 23A-5-315 & Utah Admin. Rules R657-11-12, R567-10-4, R657-10-5 and R657-10-6"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,61,61,11,number_money_code,309,"Utah Code §§ 23A-5-309, 23A-5-315 & Utah Admin. Rules R657-11-12, R567-10-4, R657-10-5 and R657-10-6"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,61,61,11,number_money_code,315,"Utah Code §§ 23A-5-309, 23A-5-315 & Utah Admin. Rules R657-11-12, R567-10-4, R657-10-5 and R657-10-6"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,61,61,11,number_money_code,11,"Utah Code §§ 23A-5-309, 23A-5-315 & Utah Admin. Rules R657-11-12, R567-10-4, R657-10-5 and R657-10-6"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,61,61,11,number_money_code,12,"Utah Code §§ 23A-5-309, 23A-5-315 & Utah Admin. Rules R657-11-12, R567-10-4, R657-10-5 and R657-10-6"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,61,61,11,number_money_code,10,"Utah Code §§ 23A-5-309, 23A-5-315 & Utah Admin. Rules R657-11-12, R567-10-4, R657-10-5 and R657-10-6"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,61,61,11,number_money_code,4,"Utah Code §§ 23A-5-309, 23A-5-315 & Utah Admin. Rules R657-11-12, R567-10-4, R657-10-5 and R657-10-6"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,61,61,11,number_money_code,6,"Utah Code §§ 23A-5-309, 23A-5-315 & Utah Admin. Rules R657-11-12, R567-10-4, R657-10-5 and R657-10-6"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,61,61,14,number_money_code,44,spotlighting methods described on page 44.
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,61,61,17,number_money_code,160,shall not exceed 1½ foothold or 160 Conibear.
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,61,61,18,number_money_code,30,Harvesting furbearers by shooting or with the aid of dogs is restricted to 30 minutes before
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,61,61,19,number_money_code,30,"sunrise to 30 minutes after sunset, unless the county grants permission to spotlight coyote,"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,61,61,20,number_money_code,44,"red fox, striped skunk or raccoon. For more information on spotlighting, see page 44."
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,61,61,30,number_money_code,4,Avoid using 4-coiled traps. A 2-coiled a drag with a cable device-they are
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,61,61,30,number_money_code,2,Avoid using 4-coiled traps. A 2-coiled a drag with a cable device-they are
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,61,61,41,number_money_code,61,61 | FURBeAReR: tRAppInG AnD HUntInG ReGULA tIons
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,62,62,2,number_money_code,65,"on certain waterfowl management areas. For more information, see page 65."
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,62,62,7,code_citation,R657-11-8,Utah Admin. Rules R657-11-8 & R657-11-9
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,62,62,7,code_citation,R657-11-9,Utah Admin. Rules R657-11-8 & R657-11-9
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,62,62,7,number_money_code,11,Utah Admin. Rules R657-11-8 & R657-11-9
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,62,62,7,number_money_code,8,Utah Admin. Rules R657-11-8 & R657-11-9
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,62,62,7,number_money_code,9,Utah Admin. Rules R657-11-8 & R657-11-9
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,62,62,12,number_money_code,18,"obtaining a trap registration license, see page 18."
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,62,62,15,number_money_code,600,trapping devices set for coyotes or raccoons within 600 feet of a building or structure
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,62,62,18,number_money_code,30,You must notify the DWR within 30 days if you change your address or if your trapping
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,62,62,21,code_citation,R657-11-9,Utah Admin. Rule R657-11-9
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,62,62,21,number_money_code,11,Utah Admin. Rule R657-11-9
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,62,62,21,number_money_code,9,Utah Admin. Rule R657-11-9
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,62,62,28,number_money_code,30,"Green River, between Flaming Gorge than 30 square inches."
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,62,62,32,number_money_code,6,Creek Reservoir ing to less than a 6-inch diameter.
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,62,62,33,number_money_code,330,"If you are trapping for a furbearer, Size 330, body-gripping, killing-type"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,62,62,34,number_money_code,600,coyote or raccoon within 600 yards of trapping devices modified by replac-
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,62,62,40,number_money_code,5,devices with a jaw spread less than 5 dian bend (see figure on page 63).
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,57a7a7c4b40196faf34251b260d30946aaaf23cbe0755e916508fc7d70b5b5f6,62,62,40,number_money_code,63,devices with a jaw spread less than 5 dian bend (see figure on page 63).
