path,directory,file_name,extension,size_bytes,size_mb,git_tracked,modified_status,sha256,likely_file_role,recommended_action,reason_code,online_needed,cloudflare_needed,github_needed,local_archive_needed,delete_candidate,notes
pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/2023 Youth draw-only elk bonus point draw results.pdf,pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds,2023 Youth draw-only elk bonus point draw results.pdf,.pdf,76712,0.073,FALSE,,6766808ae7fe09786635cdeac27cefecda216df0ec3a05cc22609f5d0ec3da5e,raw_source_archive,LOCAL_ARCHIVE_ONLY,RAW_SOURCE_ARCHIVE,FALSE,FALSE,FALSE,TRUE,FALSE,Keep outside web/runtime; do not serve online.
pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/2023 Youth general-season deer draw results.pdf,pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds,2023 Youth general-season deer draw results.pdf,.pdf,439421,0.419,FALSE,,5ad3362cc56651f423c09bb0454492a5a4c08ddd28aaa012ee2791451bd489f1,raw_source_archive,LOCAL_ARCHIVE_ONLY,RAW_SOURCE_ARCHIVE,FALSE,FALSE,FALSE,TRUE,FALSE,Keep outside web/runtime; do not serve online.
pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/2023_cougar_odds_report.pdf,pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds,2023_cougar_odds_report.pdf,.pdf,135475,0.129,FALSE,,b7296b69abc2622f8418ea97da29b80341117c62216b70f9b612fb74943f0807,raw_source_archive,LOCAL_ARCHIVE_ONLY,RAW_SOURCE_ARCHIVE,FALSE,FALSE,FALSE,TRUE,FALSE,Keep outside web/runtime; do not serve online.
pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/23_bg-odds.pdf,pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds,23_bg-odds.pdf,.pdf,3041049,2.900,FALSE,,37a416f119c6cc24abbfd8ffc5c0bb65a9245212928033eaadf5b2dab93c3f51,raw_source_archive,LOCAL_ARCHIVE_ONLY,RAW_SOURCE_ARCHIVE,FALSE,FALSE,FALSE,TRUE,FALSE,Keep outside web/runtime; do not serve online.
pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/23_drawing_odds.pdf,pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds,23_drawing_odds.pdf,.pdf,444780,0.424,FALSE,,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,raw_source_archive,LOCAL_ARCHIVE_ONLY,RAW_SOURCE_ARCHIVE,FALSE,FALSE,FALSE,TRUE,FALSE,Keep outside web/runtime; do not serve online.
pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/23_youth_dh_odds.pdf,pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds,23_youth_dh_odds.pdf,.pdf,148486,0.142,FALSE,,3375f3a323f061d4c91260df5ad858394bc1c46d31fb789af9f9961aeadd95cc,raw_source_archive,LOCAL_ARCHIVE_ONLY,RAW_SOURCE_ARCHIVE,FALSE,FALSE,FALSE,TRUE,FALSE,Keep outside web/runtime; do not serve online.
pipeline/RAW/hunt_unit_database/2024/pdf/harvest_report/2023 desert bighorn harvest report unit not number.pdf,pipeline/RAW/hunt_unit_database/2024/pdf/harvest_report,2023 desert bighorn harvest report unit not number.pdf,.pdf,107945,0.103,FALSE,,fa075607ffb87174f2ac13e42e498bd668f429ce47af5e339d1e7c28c155b07a,raw_source_archive,LOCAL_ARCHIVE_ONLY,RAW_SOURCE_ARCHIVE,FALSE,FALSE,FALSE,TRUE,FALSE,Keep outside web/runtime; do not serve online.
pipeline/RAW/hunt_unit_database/2024/pdf/harvest_report/2023 Hunt Success.pdf,pipeline/RAW/hunt_unit_database/2024/pdf/harvest_report,2023 Hunt Success.pdf,.pdf,170545,0.163,FALSE,,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,raw_source_archive,LOCAL_ARCHIVE_ONLY,RAW_SOURCE_ARCHIVE,FALSE,FALSE,FALSE,TRUE,FALSE,Keep outside web/runtime; do not serve online.
pipeline/RAW/hunt_unit_database/2024/pdf/harvest_report/2023-24 turkey.pdf,pipeline/RAW/hunt_unit_database/2024/pdf/harvest_report,2023-24 turkey.pdf,.pdf,1428305,1.362,FALSE,,622ab95958d6702401f3b86b29407bf5622ca98e3f8ddda5200141a3fc9cbe83,raw_source_archive,LOCAL_ARCHIVE_ONLY,RAW_SOURCE_ARCHIVE,FALSE,FALSE,FALSE,TRUE,FALSE,Keep outside web/runtime; do not serve online.
pipeline/RAW/hunt_unit_database/2024/pdf/harvest_report/23_bg_report.pdf,pipeline/RAW/hunt_unit_database/2024/pdf/harvest_report,23_bg_report.pdf,.pdf,10336886,9.858,FALSE,,d3c268a6aa3ccb8bf1d8633fc07bb9c5aaf842cbf1bd81ce8144a845c91561ae,raw_source_archive,LOCAL_ARCHIVE_ONLY,RAW_SOURCE_ARCHIVE,FALSE,FALSE,FALSE,TRUE,FALSE,Keep outside web/runtime; do not serve online.
pipeline/RAW/hunt_unit_database/2024/pdf/harvest_report/23_black_bear_report.pdf,pipeline/RAW/hunt_unit_database/2024/pdf/harvest_report,23_black_bear_report.pdf,.pdf,2767514,2.639,FALSE,,f3791c6d9a53b91273150ed5285f68649e8218d75ffd0649ff92e10e6c7dbeec,raw_source_archive,LOCAL_ARCHIVE_ONLY,RAW_SOURCE_ARCHIVE,FALSE,FALSE,FALSE,TRUE,FALSE,Keep outside web/runtime; do not serve online.
pipeline/RAW/hunt_unit_database/2024/pdf/harvest_report/61FC0758__BIGHORN SHEEP 2023-harvest-data.pdf,pipeline/RAW/hunt_unit_database/2024/pdf/harvest_report,61FC0758__BIGHORN SHEEP 2023-harvest-data.pdf,.pdf,138130,0.132,FALSE,,09db24334e9a2aeeb67b4f41a4d0afb4a9106b504da6f974a28219d845357bfc,raw_source_archive,LOCAL_ARCHIVE_ONLY,RAW_SOURCE_ARCHIVE,FALSE,FALSE,FALSE,TRUE,FALSE,Keep outside web/runtime; do not serve online.
pipeline/RAW/hunt_unit_database/2024/pdf/harvest_report/62EF9E74__2023_le_oial_all.pdf,pipeline/RAW/hunt_unit_database/2024/pdf/harvest_report,62EF9E74__2023_le_oial_all.pdf,.pdf,416955,0.398,FALSE,,1cb35a2ab84395975ef4f20f1c21ab158cd3e14f9362f01e3c967112ec2addce,raw_source_archive,LOCAL_ARCHIVE_ONLY,RAW_SOURCE_ARCHIVE,FALSE,FALSE,FALSE,TRUE,FALSE,Keep outside web/runtime; do not serve online.
pipeline/RAW/hunt_unit_database/2024/pdf/harvest_report/A96251BE__2023_antlerless_hr.pdf,pipeline/RAW/hunt_unit_database/2024/pdf/harvest_report,A96251BE__2023_antlerless_hr.pdf,.pdf,207839,0.198,FALSE,,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,raw_source_archive,LOCAL_ARCHIVE_ONLY,RAW_SOURCE_ARCHIVE,FALSE,FALSE,FALSE,TRUE,FALSE,Keep outside web/runtime; do not serve online.
pipeline/RAW/hunt_unit_database/2024/pdf/harvest_report/dbd8a659__cougar_2023.pdf,pipeline/RAW/hunt_unit_database/2024/pdf/harvest_report,dbd8a659__cougar_2023.pdf,.pdf,1293478,1.234,FALSE,,130c67192d5addd2296d1cc22bc612ecc84bad765b5d862de45324be1e5d87a7,raw_source_archive,LOCAL_ARCHIVE_ONLY,RAW_SOURCE_ARCHIVE,FALSE,FALSE,FALSE,TRUE,FALSE,Keep outside web/runtime; do not serve online.
pipeline/RAW/hunt_unit_database/2024/pdf/harvest_report/dc965eb4__General-season buck deer.pdf,pipeline/RAW/hunt_unit_database/2024/pdf/harvest_report,dc965eb4__General-season buck deer.pdf,.pdf,154279,0.147,FALSE,,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,raw_source_archive,LOCAL_ARCHIVE_ONLY,RAW_SOURCE_ARCHIVE,FALSE,FALSE,FALSE,TRUE,FALSE,Keep outside web/runtime; do not serve online.
pipeline/RAW/hunt_unit_database/2024/pdf/harvest_report/Git Bash Here.lnk,pipeline/RAW/hunt_unit_database/2024/pdf/harvest_report,Git Bash Here.lnk,.lnk,2039,0.002,FALSE,,14ac749e6022578b61af8fdcf9025795c2228aa2cd6651251caae37a24eb9e43,unclear_project_file,REVIEW_REQUIRED,UNKNOWN_EXTENSION_OR_SHORTCUT,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_DIFFERENT_HASH
"pipeline/RAW/hunt_unit_database/2024/pdf/regulation/76E828EE__Hunting Guide and Outfitter Definition, Rules and Regulations..pdf",pipeline/RAW/hunt_unit_database/2024/pdf/regulation,"76E828EE__Hunting Guide and Outfitter Definition, Rules and Regulations..pdf",.pdf,28178,0.027,FALSE,,6d61d89054a4dfffc0eb9249e0d75f90b1a1d5199d07c4000f14a083965e4001,raw_source_archive,LOCAL_ARCHIVE_ONLY,RAW_SOURCE_ARCHIVE,FALSE,FALSE,FALSE,TRUE,FALSE,Keep outside web/runtime; do not serve online.
pipeline/RAW/hunt_unit_database/2024/xlsx/2024_antlerless_hr.xlsx,pipeline/RAW/hunt_unit_database/2024/xlsx,2024_antlerless_hr.xlsx,.xlsx,25202,0.024,FALSE,,fdd32a3f1eff65795f232546156db4eeb8a28d448a6b2f0d14a6fc0ed27026d9,raw_source_archive,LOCAL_ARCHIVE_ONLY,RAW_SOURCE_ARCHIVE,FALSE,FALSE,FALSE,TRUE,FALSE,Keep outside web/runtime; do not serve online.
pipeline/RAW/hunt_unit_database/2025/csv/conservation-permit-hunt-table-2025-27.csv,pipeline/RAW/hunt_unit_database/2025/csv,conservation-permit-hunt-table-2025-27.csv,.csv,83112,0.079,FALSE,,52fa4f459dc11b7611749060eb370b5a71092e502c099bd9b088236e79ead410,unclear_project_file,KEEP_IN_GITHUB,SMALL_PROJECT_FILE,FALSE,FALSE,TRUE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
pipeline/RAW/hunt_unit_database/2025/csv/conservation-permit-workbook-2025-27-raw.csv,pipeline/RAW/hunt_unit_database/2025/csv,conservation-permit-workbook-2025-27-raw.csv,.csv,26840,0.026,FALSE,,ba1bf6234b2f7d11c2dd78f904d7992a4a52656691da6a7cd065d7166fad5ac2,unclear_project_file,KEEP_IN_GITHUB,SMALL_PROJECT_FILE,FALSE,FALSE,TRUE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
pipeline/RAW/hunt_unit_database/2025/csv/deer_2025_bonus_random_audit.csv,pipeline/RAW/hunt_unit_database/2025/csv,deer_2025_bonus_random_audit.csv,.csv,17743,0.017,FALSE,,4981b25ddfe621359884f462beefe31ffae746bd2296bb128ca8ecd0f7c309ac,unclear_project_file,KEEP_IN_GITHUB,SMALL_PROJECT_FILE,FALSE,FALSE,TRUE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
pipeline/RAW/hunt_unit_database/2025/csv/deer_2025_bonus_random_summary.csv,pipeline/RAW/hunt_unit_database/2025/csv,deer_2025_bonus_random_summary.csv,.csv,102,0.000,FALSE,,a8cfd5f0b0a7a603089ee3f37eeb2672a18ab1c5153dbc110a8f71978b07f865,unclear_project_file,KEEP_IN_GITHUB,SMALL_PROJECT_FILE,FALSE,FALSE,TRUE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
pipeline/RAW/hunt_unit_database/2025/csv/harvest data/big_game_oil_hunt_number_harvest_supplement_2024.csv,pipeline/RAW/hunt_unit_database/2025/csv/harvest data,big_game_oil_hunt_number_harvest_supplement_2024.csv,.csv,83170,0.079,FALSE,,1a4618801445e6d464ceb30afb95e3b320dcdd7da7fc474e7d7314e7bda1e55e,unclear_project_file,KEEP_IN_GITHUB,SMALL_PROJECT_FILE,FALSE,FALSE,TRUE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
pipeline/RAW/hunt_unit_database/2025/csv/harvest data/bison_oial_hunt_harvest_2024.csv,pipeline/RAW/hunt_unit_database/2025/csv/harvest data,bison_oial_hunt_harvest_2024.csv,.csv,4640,0.004,FALSE,,6f9ed2479c582b1d7b3e4170f5ce5cd93484c6daccc46066d30bce69af609ade,unclear_project_file,KEEP_IN_GITHUB,SMALL_PROJECT_FILE,FALSE,FALSE,TRUE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
pipeline/RAW/hunt_unit_database/2025/csv/harvest data/bison_statewide_1950_2024.csv,pipeline/RAW/hunt_unit_database/2025/csv/harvest data,bison_statewide_1950_2024.csv,.csv,12346,0.012,FALSE,,88410f5a51d6f3057fc54c7b5a3ae1a72d834c5056f636266d7289587a06f014,unclear_project_file,KEEP_IN_GITHUB,SMALL_PROJECT_FILE,FALSE,FALSE,TRUE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
pipeline/RAW/hunt_unit_database/2025/csv/harvest data/desert_bighorn_hunt_harvest_2024.csv,pipeline/RAW/hunt_unit_database/2025/csv/harvest data,desert_bighorn_hunt_harvest_2024.csv,.csv,5812,0.006,FALSE,,35f547f0234ac597da199b3752efe216aaa2ce01580e81e0e3b107b95b370139,unclear_project_file,KEEP_IN_GITHUB,SMALL_PROJECT_FILE,FALSE,FALSE,TRUE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
pipeline/RAW/hunt_unit_database/2025/csv/harvest data/desert_bighorn_ram_harvest_by_unit_2015_2024.csv,pipeline/RAW/hunt_unit_database/2025/csv/harvest data,desert_bighorn_ram_harvest_by_unit_2015_2024.csv,.csv,43633,0.042,FALSE,,b1148f12245691acabe105c2dd3fe05890fd3a63d96edf1c947710caa94d7a29,unclear_project_file,KEEP_IN_GITHUB,SMALL_PROJECT_FILE,FALSE,FALSE,TRUE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
pipeline/RAW/hunt_unit_database/2025/csv/harvest data/desert_bighorn_statewide_1967_2024.csv,pipeline/RAW/hunt_unit_database/2025/csv/harvest data,desert_bighorn_statewide_1967_2024.csv,.csv,11162,0.011,FALSE,,14767b3f467bd13244574070e5222d5189e27a5c8cd521f9a3d268d322c2dbba,unclear_project_file,KEEP_IN_GITHUB,SMALL_PROJECT_FILE,FALSE,FALSE,TRUE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
pipeline/RAW/hunt_unit_database/2025/csv/harvest data/desert_bighorn_trend_count_by_unit_2015_2024.csv,pipeline/RAW/hunt_unit_database/2025/csv/harvest data,desert_bighorn_trend_count_by_unit_2015_2024.csv,.csv,32926,0.031,FALSE,,a46a916db293a2b426b1be76ccb69cb2ab6e70f30bd1e2b29649d95e7ae4f3d2,unclear_project_file,KEEP_IN_GITHUB,SMALL_PROJECT_FILE,FALSE,FALSE,TRUE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
pipeline/RAW/hunt_unit_database/2025/csv/harvest data/elk_average_age_limited_entry_units_2015_2024.csv,pipeline/RAW/hunt_unit_database/2025/csv/harvest data,elk_average_age_limited_entry_units_2015_2024.csv,.csv,6853,0.007,FALSE,,f9c93c028a7a00ed8421a2b088e4ff78112d92dc98231d0aec0a9eb9d74ec322,unclear_project_file,KEEP_IN_GITHUB,SMALL_PROJECT_FILE,FALSE,FALSE,TRUE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
pipeline/RAW/hunt_unit_database/2025/csv/harvest data/elk_general_season_harvest_additional_2024.csv,pipeline/RAW/hunt_unit_database/2025/csv/harvest data,elk_general_season_harvest_additional_2024.csv,.csv,25477,0.024,FALSE,,bece842ae9609d935a4122b5150b60a34b08c7a2ebe917c5d0da88b4cb1d2f72,unclear_project_file,KEEP_IN_GITHUB,SMALL_PROJECT_FILE,FALSE,FALSE,TRUE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_quality_features_by_hunt_code_2024_for_2025.csv,pipeline/RAW/hunt_unit_database/2025/csv/harvest data,harvest_quality_features_by_hunt_code_2024_for_2025.csv,.csv,136846,0.131,FALSE,,7e35edc75cf50016bb573e305dfcb77aa6e90c70fd6db4938e40f7e576d62ac2,unclear_project_file,KEEP_IN_GITHUB,SMALL_PROJECT_FILE,FALSE,FALSE,TRUE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_quality_features_elk_age_2024_for_2025.csv,pipeline/RAW/hunt_unit_database/2025/csv/harvest data,harvest_quality_features_elk_age_2024_for_2025.csv,.csv,6614,0.006,FALSE,,e8a7062e1fe0d8c0c127167a16bd58fe4501777896ff1e0fb253fceda1e3f9b5,unclear_project_file,KEEP_IN_GITHUB,SMALL_PROJECT_FILE,FALSE,FALSE,TRUE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_quality_features_extra_oil_2024_for_2025.csv,pipeline/RAW/hunt_unit_database/2025/csv/harvest data,harvest_quality_features_extra_oil_2024_for_2025.csv,.csv,3494,0.003,FALSE,,ec904b427bb39560e446312d59f31154f2ce9086822fe037c218dbebb7cac65d,unclear_project_file,KEEP_IN_GITHUB,SMALL_PROJECT_FILE,FALSE,FALSE,TRUE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement/black_bear_harvest_objective_2024.csv,pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement,black_bear_harvest_objective_2024.csv,.csv,5787,0.006,FALSE,,288002cfdf0020dcf800e4d82e3697ad913e5da63502aef66b32b30d3e322ad9,unclear_project_file,KEEP_IN_GITHUB,SMALL_PROJECT_FILE,FALSE,FALSE,TRUE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement/black_bear_hunt_code_harvest_2024.csv,pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement,black_bear_hunt_code_harvest_2024.csv,.csv,24223,0.023,FALSE,,1f1b7a2771bec00deed548cecbf38a4cdf63329893f539a67baaa8c7ad0bf9fd,unclear_project_file,KEEP_IN_GITHUB,SMALL_PROJECT_FILE,FALSE,FALSE,TRUE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement/black_bear_pursuit_by_unit_2024.csv,pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement,black_bear_pursuit_by_unit_2024.csv,.csv,12502,0.012,FALSE,,6b95e9312e1a9b6bab2a4a76ed48ec0b4d1a879b623d8119f002d38b9218feaf,unclear_project_file,KEEP_IN_GITHUB,SMALL_PROJECT_FILE,FALSE,FALSE,TRUE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement/black_bear_restricted_pursuit_annual.csv,pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement,black_bear_restricted_pursuit_annual.csv,.csv,4341,0.004,FALSE,,9f93869cb2e77d485bdb353b735864ab7a2b0af283ad7c4f36810f62582a0523,unclear_project_file,KEEP_IN_GITHUB,SMALL_PROJECT_FILE,FALSE,FALSE,TRUE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement/black_bear_restricted_pursuit_by_unit_season_2024.csv,pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement,black_bear_restricted_pursuit_by_unit_season_2024.csv,.csv,2840,0.003,FALSE,,994bf13a5e5c346bf31d838492eda35e4db44611f759b42510c2ce1aa61b2036,unclear_project_file,KEEP_IN_GITHUB,SMALL_PROJECT_FILE,FALSE,FALSE,TRUE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement/black_bear_statewide_harvest_mortality_2001_2024.csv,pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement,black_bear_statewide_harvest_mortality_2001_2024.csv,.csv,6365,0.006,FALSE,,3ee63766b6164b818b81bd3223e0dd279a37b54ff46d243734712b1a36249892,unclear_project_file,KEEP_IN_GITHUB,SMALL_PROJECT_FILE,FALSE,FALSE,TRUE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement/black_bear_statewide_history_1967_2000.csv,pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement,black_bear_statewide_history_1967_2000.csv,.csv,7897,0.008,FALSE,,d2b89091e25872fd8653fdc6a622e5b2fe4c849c94179bf381950050d2233744,unclear_project_file,KEEP_IN_GITHUB,SMALL_PROJECT_FILE,FALSE,FALSE,TRUE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement/black_bear_statewide_pursuit_2002_2024.csv,pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement,black_bear_statewide_pursuit_2002_2024.csv,.csv,5384,0.005,FALSE,,ee0758756fe6b93aaed7a3f1d91b83b743ec68c3d559509d6f7c373efa572893,unclear_project_file,KEEP_IN_GITHUB,SMALL_PROJECT_FILE,FALSE,FALSE,TRUE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement/black_bear_supplement_report.json,pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement,black_bear_supplement_report.json,.json,3012,0.003,FALSE,,9fb4bd425a8694bbda54add26fc3fc2de53b95b8a02fd7ee176fbd8dd4d1d1f8,unclear_project_file,KEEP_IN_GITHUB,SMALL_PROJECT_FILE,FALSE,FALSE,TRUE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement/black_bear_supplement_report.md,pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement,black_bear_supplement_report.md,.md,1514,0.001,FALSE,,ef7af9c34b4ee137f4c9c28564210ba914ca9971a3ecd192ff18a322630c7e1e,unclear_project_file,KEEP_IN_GITHUB,SMALL_PROJECT_FILE,FALSE,FALSE,TRUE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement/black_bear_supplement_summary.csv,pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement,black_bear_supplement_summary.csv,.csv,623,0.001,FALSE,,6ef0ed1e59223cabc5dba000b78c8cbfe16390793fb69bbb76394de5367b8d4f,unclear_project_file,KEEP_IN_GITHUB,SMALL_PROJECT_FILE,FALSE,FALSE,TRUE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement/black_bear_unit_harvest_2024.csv,pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement,black_bear_unit_harvest_2024.csv,.csv,5786,0.006,FALSE,,56e865eabbd1d84d6425d963dd93fa137a4a65f14eb0b99426cfdfbc5aaf37c5,unclear_project_file,KEEP_IN_GITHUB,SMALL_PROJECT_FILE,FALSE,FALSE,TRUE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement/black_bear_unit_mortality_history_1990_2024.csv,pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement,black_bear_unit_mortality_history_1990_2024.csv,.csv,175674,0.168,FALSE,,bd73b0dd59db28d2891b5d3b23822eca2f3c24510d29e5c1e925e11c7a998229,unclear_project_file,KEEP_IN_GITHUB,SMALL_PROJECT_FILE,FALSE,FALSE,TRUE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement/harvest_quality_features_black_bear_2024_for_2025.csv,pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement,harvest_quality_features_black_bear_2024_for_2025.csv,.csv,5572,0.005,FALSE,,a37988fa23db36807d0214a316ceac5b6ffa0611a934d682d072c71126b0da17,unclear_project_file,KEEP_IN_GITHUB,SMALL_PROJECT_FILE,FALSE,FALSE,TRUE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement/harvest_results_2024_for_2025_all_long_enhanced_v3.csv,pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement,harvest_results_2024_for_2025_all_long_enhanced_v3.csv,.csv,1998043,1.905,FALSE,,ab9b0b1bf021bed9f770e844c3d9b09e0e92c297e9b6146187f26f93755f091d,unclear_project_file,KEEP_IN_GITHUB,SMALL_PROJECT_FILE,FALSE,FALSE,TRUE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement/harvest_results_2024_for_2025_black_bear_supplement_long.csv,pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement,harvest_results_2024_for_2025_black_bear_supplement_long.csv,.csv,424456,0.405,FALSE,,0b84ca127eb4038a058c804ae4439b045ccb4ecaf9ece4b09c1c73850b468d18,unclear_project_file,KEEP_IN_GITHUB,SMALL_PROJECT_FILE,FALSE,FALSE,TRUE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement/utah_harvest_results_2024_for_2025_black_bear_supplement.sqlite,pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement,utah_harvest_results_2024_for_2025_black_bear_supplement.sqlite,.sqlite,2723840,2.598,FALSE,,2d2416d7609b7788316a378238706723bfbf8c13f6c2c7947bcc253cb62c674b,archive_or_database_package,CLOUDFLARE_R2_ARCHIVE_DATA,SQLITE_ARCHIVE_PRIVATE,FALSE,TRUE,FALSE,TRUE,FALSE,DUPLICATE_BASENAME_SAME_HASH
pipeline/RAW/hunt_unit_database/2025/csv/harvest data/harvest_results_2024_for_2025_all_long.csv,pipeline/RAW/hunt_unit_database/2025/csv/harvest data,harvest_results_2024_for_2025_all_long.csv,.csv,992253,0.946,FALSE,,7aab8b784c884238f533f119379d76280e24b4eead5eb6eacd46ada7efe16a2d,unclear_project_file,KEEP_IN_GITHUB,SMALL_PROJECT_FILE,FALSE,FALSE,TRUE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
