research_record_id,source_record_id,source_document_id,record_type,source_role,boundary_alignment_role,mapping_scope,hunt_code,boundary_id,hunt_code_mapping_status,boundary_id_mapping_status,candidate_hunt_code,candidate_boundary_id,candidate_historical_hunt_code,candidate_historical_relationship,candidate_match_status,candidate_hunt_name,candidate_species,candidate_sex_type,candidate_weapon,candidate_hunt_type,candidate_season,candidate_permits_2026_res,candidate_permits_2026_nr,candidate_permits_2026_total,candidate_permits_2026_source,source_title,source_species,source_category,source_organization,source_group,source_area,source_condition,year_start,year_end,public_visible,prediction_engine_source,source_pdf,source_page,source_repo_path,source_file_status,source_sha256,file_size_bytes,source_row_count,source_unique_hunt_codes,source_unique_boundary_ids,source_page_count,source_sheet_count,source_filename_years,source_path_years,source_file_modified_utc,permit_allotment_2026_promotion_status,permit_allotment_2026_promotion_notes,data_status,source_truth_status,mapping_review_required,mapping_method,mapping_notes,original_notes
research_library_0194,permit_2022_2024_conservation_0184,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,BR7316,448,,,MATCH_HIGH,Wasatch Mtns West-Central,Black Bear,Either Sex,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & July 5 - 31 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",14,1,15,,"2022-2024 Sportsmen for Fish and Wildlife Black Bear - Wasatch Mtns, West-Central",Black Bear,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,"Wasatch Mtns, West-Central",Multiseason,2022,2024,NO,YES,2022-24_conservation_permits.pdf,6,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0195,permit_2022_2024_conservation_0185,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,DB1017,714,,,AMBIGUOUS_DATABASE_MATCH,"Book Cliffs, North",Deer,Buck,Any Legal Weapon,Limited Entry,Oct 17 2026 - Oct 25 2026,137,15,152,2026_RAC_CURRENT_YEAR_ALLOTMENT,2022-2024 Sportsmen for Fish and Wildlife Buck Deer - Book Cliffs,Buck Deer,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,Book Cliffs,Any Weapon,2022,2024,NO,YES,2022-24_conservation_permits.pdf,6,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0196,permit_2022_2024_conservation_0186,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,DB1011,7,,,MATCH_HIGH,Book Cliffs,Deer,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,55,6,61,2026_RAC_CURRENT_YEAR_ALLOTMENT,2022-2024 Sportsmen for Fish and Wildlife Buck Deer - Book Cliffs,Buck Deer,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,Book Cliffs,Archery,2022,2024,NO,YES,2022-24_conservation_permits.pdf,6,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0197,permit_2022_2024_conservation_0187,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,DB1025,7,,,MATCH_HIGH,Book Cliffs,Deer,Buck,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,55,6,61,2026_RAC_CURRENT_YEAR_ALLOTMENT,2022-2024 Sportsmen for Fish and Wildlife Buck Deer - Book Cliffs,Buck Deer,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,Book Cliffs,Muzzleloader,2022,2024,NO,YES,2022-24_conservation_permits.pdf,6,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0198,permit_2022_2024_conservation_0188,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,DB1026,32,,,MATCH_HIGH,"Cache, Crawford Mtn",Deer,Buck,Muzzleloader,Limited Entry,Nov 07 2026 - Nov 22 2026,8,1,9,2026_RAC_CURRENT_YEAR_ALLOTMENT,"2022-2024 Sportsmen for Fish and Wildlife Buck Deer - Cache, Crawford Mtn",Buck Deer,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,"Cache, Crawford Mtn",Muzzleloader,2022,2024,NO,YES,2022-24_conservation_permits.pdf,6,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0199,permit_2022_2024_conservation_0189,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,DB1045,85,,,AMBIGUOUS_DATABASE_MATCH,"Fillmore, Oak Creek LE",Deer,Buck,Multiseason,Limited Entry,"Archery: Aug 15-Sept 11, 2026 | Muzz: Sept 23-Oct 1, 2026 | ALW: Oct 17-Oct 25, 2026",2,0,2,2026_RAC_CURRENT_YEAR_ALLOTMENT,"2022-2024 Sportsmen for Fish and Wildlife Buck Deer - Fillmore, Oak Creek LE",Buck Deer,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,"Fillmore, Oak Creek LE",Hunter's Choice of Season,2022,2024,NO,YES,2022-24_conservation_permits.pdf,6,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0200,permit_2022_2024_conservation_0190,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,DB1780,630,,,AMBIGUOUS_DATABASE_MATCH,Mt Dutton,Deer,Buck,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,26,,2022-2024 Sportsmen for Fish and Wildlife Buck Deer - Henry Mtns,Buck Deer,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,Henry Mtns,Hunter's Choice of Season,2022,2024,NO,YES,2022-24_conservation_permits.pdf,6,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0201,permit_2022_2024_conservation_0191,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,DB1778,617,,,AMBIGUOUS_DATABASE_MATCH,La Sal Mtns,Deer,Buck,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,67,,"2022-2024 Sportsmen for Fish and Wildlife Buck Deer - La Sal, Dolores Triangle",Buck Deer,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,"La Sal, Dolores Triangle",Hunter's Choice of Season,2022,2024,NO,YES,2022-24_conservation_permits.pdf,7,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0202,permit_2022_2024_conservation_0192,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,DB1046,185,,,AMBIGUOUS_DATABASE_MATCH,"San Juan, Elk Ridge",Deer,Buck,Multiseason,Limited Entry,"Archery: Aug 15-Sept 11, 2026 | Muzz: Sept 23-Oct 1, 2026 | ALW: Oct 17-Oct 25, 2026",2,0,2,2026_RAC_CURRENT_YEAR_ALLOTMENT,"2022-2024 Sportsmen for Fish and Wildlife Buck Deer - San Juan, Elk Ridge",Buck Deer,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,"San Juan, Elk Ridge",Hunter's Choice of Season,2022,2024,NO,YES,2022-24_conservation_permits.pdf,7,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0203,permit_2022_2024_conservation_0193,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,DB1024,248,,,MATCH_HIGH,"West Desert, Vernon",Deer,Buck,Any Legal Weapon,Limited Entry,Oct 17 2026 - Oct 25 2026,130,14,144,2026_RAC_CURRENT_YEAR_ALLOTMENT,"2022-2024 Sportsmen for Fish and Wildlife Buck Deer - West Desert, Vernon",Buck Deer,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,"West Desert, Vernon",Any Weapon,2022,2024,NO,YES,2022-24_conservation_permits.pdf,7,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0204,permit_2022_2024_conservation_0194,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,DB1048,248,,,AMBIGUOUS_DATABASE_MATCH,"West Desert, Vernon",Deer,Buck,Multiseason,Limited Entry,"Archery: Aug 15-Sept 11, 2026 | Muzz: Sept 23-Oct 1, 2026 | ALW: Oct 17-Oct 25, 2026",7,1,8,2026_RAC_CURRENT_YEAR_ALLOTMENT,"2022-2024 Sportsmen for Fish and Wildlife Buck Deer - West Desert, Vernon",Buck Deer,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,"West Desert, Vernon",Hunter's Choice of Season,2022,2024,NO,YES,2022-24_conservation_permits.pdf,7,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0205,permit_2022_2024_conservation_0195,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,DB1042,248,,,MATCH_HIGH,"West Desert, Vernon",Deer,Buck,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,46,5,51,2026_RAC_CURRENT_YEAR_ALLOTMENT,"2022-2024 Sportsmen for Fish and Wildlife Buck Deer - West Desert, Vernon",Buck Deer,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,"West Desert, Vernon",Muzzleloader,2022,2024,NO,YES,2022-24_conservation_permits.pdf,7,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0206,permit_2022_2024_conservation_0196,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,LP5025,628,PB5025,PREFIX_SWAP_LP_TO_PB,AMBIGUOUS_DATABASE_MATCH,Beaver - Private Land Only,Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,,2022-2024 Sportsmen for Fish and Wildlife Buck Pronghorn - Beaver,Buck Pronghorn,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,Beaver,Any Weapon,2022,2024,NO,YES,2022-24_conservation_permits.pdf,7,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0207,permit_2022_2024_conservation_0197,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,PB5026,667,,,MATCH_HIGH,"Book Cliffs, Bitter Creek",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,50,6,56,2026_RAC_CURRENT_YEAR_ALLOTMENT,"2022-2024 Sportsmen for Fish and Wildlife Buck Pronghorn - Book Cliffs, Bitter Creek",Buck Pronghorn,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,"Book Cliffs, Bitter Creek",Any Weapon,2022,2024,NO,YES,2022-24_conservation_permits.pdf,7,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0208,permit_2022_2024_conservation_0198,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,PB5027,15,,,MATCH_HIGH,"Book Cliffs, South",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,34,4,38,2026_RAC_CURRENT_YEAR_ALLOTMENT,"2022-2024 Sportsmen for Fish and Wildlife Buck Pronghorn - Book Cliffs, South",Buck Pronghorn,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,"Book Cliffs, South",Any Weapon,2022,2024,NO,YES,2022-24_conservation_permits.pdf,7,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0209,permit_2022_2024_conservation_0199,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,PB5030,27,,,MATCH_HIGH,"Box Elder, Snowville",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,28,3,31,2026_RAC_CURRENT_YEAR_ALLOTMENT,"2022-2024 Sportsmen for Fish and Wildlife Buck Pronghorn - Box Elder, Snowville",Buck Pronghorn,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,"Box Elder, Snowville",Any Weapon,2022,2024,NO,YES,2022-24_conservation_permits.pdf,7,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0210,permit_2022_2024_conservation_0200,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,LP5031,755,PB5031,PREFIX_SWAP_LP_TO_PB,AMBIGUOUS_DATABASE_MATCH,"Box Elder, West - Private Land Only",Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,,"2022-2024 Sportsmen for Fish and Wildlife Buck Pronghorn - Box Elder, West",Buck Pronghorn,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,"Box Elder, West",Any Weapon,2022,2024,NO,YES,2022-24_conservation_permits.pdf,7,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0211,permit_2022_2024_conservation_0201,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,PB5073,38,,,MATCH_REVIEW,"Cache, Rich",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,6,0,6,2026_RAC_CURRENT_YEAR_ALLOTMENT,2022-2024 Sportsmen for Fish and Wildlife Buck Pronghorn - Cache/Morgan-South Rich/Ogden,Buck Pronghorn,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,Cache/Morgan-South Rich/Ogden,Any Weapon,2022,2024,NO,YES,2022-24_conservation_permits.pdf,7,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0212,permit_2022_2024_conservation_0202,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,LP5033,81,PB5033,PREFIX_SWAP_LP_TO_PB,AMBIGUOUS_DATABASE_MATCH,"Fillmore, Oak Creek South - Private Land Only",Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,,"2022-2024 Sportsmen for Fish and Wildlife Buck Pronghorn - Fillmore, Oak Creek South",Buck Pronghorn,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,"Fillmore, Oak Creek South",Any Weapon,2022,2024,NO,YES,2022-24_conservation_permits.pdf,7,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
