bucket,hunt_code,hunt_name,species,permit_type,draw_system_type,algorithm_status,present_in_ml_draw_predictions_v1,present_in_draw_reality_engine_predictive_v2,present_in_hunt_master_enriched,present_in_hunt_unit_reference_linked,reason_not_modeled,recommended_action
in_database_and_modeled,PB5038,"Nine Mile, Range Creek",Pronghorn,Limited Entry,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5039,"North Slope, Summit",Pronghorn,Limited Entry,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5040,"North Slope, Three Corners/West Daggett",Pronghorn,Limited Entry,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5041,"Panguitch Lake/Zion, North",Pronghorn,Limited Entry,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5042,Pine Valley,Pronghorn,Limited Entry,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5044,"San Juan, Hatch Point",Pronghorn,Limited Entry,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5045,"San Rafael, Desert",Pronghorn,Limited Entry,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5046,"San Rafael, North",Pronghorn,Limited Entry,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5047,Diamond Mtn/Bonanza,Pronghorn,Limited Entry,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5048,Vernal,Pronghorn,Limited Entry,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5049,Southwest Desert,Pronghorn,Limited Entry,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5050,"West Desert, Riverbed",Pronghorn,Limited Entry,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5051,"West Desert, Rush Valley",Pronghorn,Limited Entry,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5052,"West Desert, Snake Valley",Pronghorn,Limited Entry,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5053,"Nine Mile, Range Creek",Pronghorn,Limited Entry,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5054,"Panguitch Lake/Zion, North",Pronghorn,Limited Entry,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5055,"San Rafael, Desert",Pronghorn,Limited Entry,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5056,"San Rafael, North",Pronghorn,Limited Entry,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5059,"Nine Mile, Anthro-Myton Bench",Pronghorn,Limited Entry,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5060,Diamond Mtn/Bonanza,Pronghorn,Limited Entry,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5061,"Panguitch Lake/Zion, North",Pronghorn,Limited Entry,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5062,Pine Valley,Pronghorn,Limited Entry,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5065,"Fillmore, Oak Creek South",Pronghorn,Limited Entry,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5066,"North Slope, Three Corners/West Daggett",Pronghorn,Limited Entry,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5072,Vernal,Pronghorn,Limited Entry,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5073,"Cache, Rich",Pronghorn,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5074,"Cache, Rich",Pronghorn,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5075,"Cache, Rich",Pronghorn,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5076,Parker Mtn,Pronghorn,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5077,Parker Mtn,Pronghorn,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5078,Parker Mtn,Pronghorn,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5079,"Box Elder, West",Pronghorn,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5080,"Box Elder, Snowville",Pronghorn,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5300,Antelope Creek CWMU,Pronghorn,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5302,Deseret CWMU,Pronghorn,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5305,Park Valley CWMU,Pronghorn,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5306,Rabbit Creek CWMU,Pronghorn,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5309,Skull Valley South CWMU,Pronghorn,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5311,The Rose of Snowville CWMU,Pronghorn,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5312,TL Bar Ranch CWMU,Pronghorn,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5314,Westlake CWMU,Pronghorn,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5315,Zane CWMU,Pronghorn,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5325,Allen Ranch CWMU,Pronghorn,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5326,Cedar Springs CWMU,Pronghorn,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5327,Cottonwood Ridge CWMU,Pronghorn,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5328,Pahvant Ensign CWMU,Pronghorn,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5329,Snowville Flat CWMU,Pronghorn,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5330,George Creek CWMU,Pronghorn,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5331,Mt Dutton/Paunsaugunt,Pronghorn,Limited Entry,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5332,Mt Dutton/Paunsaugunt,Pronghorn,Limited Entry,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5337,Heist CWMU,Pronghorn,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PB5339,Iron Spring CWMU,Pronghorn,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PD1000,"Box Elder, Snowville",Pronghorn,General Season,PREFERENCE_DOE_PRONGHORN,IN_SCOPE_MODEL_PENDING|MODELED_PREFERENCE,YES,YES,YES,YES,,
in_database_and_modeled,PD1012,"Box Elder, Promontory",Pronghorn,General Season,PREFERENCE_DOE_PRONGHORN,IN_SCOPE_MODEL_PENDING|MODELED_PREFERENCE,YES,YES,YES,YES,,
in_database_and_modeled,PD1017,"Box Elder, West",Pronghorn,General Season,PREFERENCE_DOE_PRONGHORN,IN_SCOPE_MODEL_PENDING|MODELED_PREFERENCE,YES,YES,YES,YES,,
in_database_and_modeled,PD1031,Westlake CWMU,Pronghorn,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,PD1033,"San Rafael, Poison Springs Bench",Pronghorn,General Season,PREFERENCE_DOE_PRONGHORN,IN_SCOPE_MODEL_PENDING|MODELED_PREFERENCE,YES,YES,YES,YES,,
in_database_and_modeled,PD1034,"Fillmore, Oak Creek South",Pronghorn,General Season,PREFERENCE_DOE_PRONGHORN,IN_SCOPE_MODEL_PENDING|MODELED_PREFERENCE,YES,YES,YES,YES,,
in_database_and_modeled,PD1035,"Fillmore, Oak Creek South",Pronghorn,General Season,PREFERENCE_DOE_PRONGHORN,IN_SCOPE_MODEL_PENDING|MODELED_PREFERENCE,YES,YES,YES,YES,,
in_database_and_modeled,PD1043,"Nine Mile, Anthro-Pleasant Valley",Pronghorn,General Season,PREFERENCE_DOE_PRONGHORN,IN_SCOPE_MODEL_PENDING|MODELED_PREFERENCE,YES,YES,YES,YES,,
in_database_and_modeled,PD1044,Vernal-Ouray Valley,Pronghorn,General Season,PREFERENCE_DOE_PRONGHORN,IN_SCOPE_MODEL_PENDING|MODELED_PREFERENCE,YES,YES,YES,YES,,
in_database_and_modeled,RS0001,Rocky Mountain Bighorn Sheep - Statewide Permit,Rocky Mountain Bighorn Sheep,Statewide,SPORTSMAN_PERMIT,IN_SCOPE_MODEL_PENDING|MODELED_SPORTSMAN_DRAW,YES,YES,YES,YES,,
in_database_and_modeled,RS6700,Antelope Island,Rocky Mountain Bighorn Sheep,Once-in-a-lifetime,BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,RS6701,"Book Cliffs, South",Rocky Mountain Bighorn Sheep,Once-in-a-lifetime,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,RS6703,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,Once-in-a-lifetime,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,RS6704,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,Once-in-a-lifetime,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,RS6708,"North Slope, Three Corners",Rocky Mountain Bighorn Sheep,Once-in-a-lifetime,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,RS6709,"North Slope, Summit/West Daggett",Rocky Mountain Bighorn Sheep,Once-in-a-lifetime,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,RS6712,"Nine Mile, Gray Canyon",Rocky Mountain Bighorn Sheep,Once-in-a-lifetime,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,RS6713,"Nine Mile, Jack Creek",Rocky Mountain Bighorn Sheep,Once-in-a-lifetime,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,RS6720,"Fillmore, Oak Creek",Rocky Mountain Bighorn Sheep,Once-in-a-lifetime,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,RS6721,"Oquirrh-Stansbury, West",Rocky Mountain Bighorn Sheep,Once-in-a-lifetime,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,RS6722,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,Once-in-a-lifetime,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,RS6724,"Wasatch Mtns, West",Rocky Mountain Bighorn Sheep,Once-in-a-lifetime,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,RS6725,Nebo,Rocky Mountain Bighorn Sheep,Once-in-a-lifetime,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,RS6726,"Fillmore, Oak Creek",Rocky Mountain Bighorn Sheep,Once-in-a-lifetime,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,RS6727,"Fillmore, Oak Creek",Rocky Mountain Bighorn Sheep,Once-in-a-lifetime,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,TK0001,Turkey - Statewide Permit,Turkey,Statewide,SPORTSMAN_PERMIT,IN_SCOPE_MODEL_PENDING|MODELED_SPORTSMAN_DRAW,YES,YES,YES,YES,,
in_database_and_modeled,TK1003,Central Area,Turkey,Limited Entry,BONUS_TURKEY,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,TK1004,Northeastern Area,Turkey,Limited Entry,BONUS_TURKEY,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,TK1005,Northern Area,Turkey,Limited Entry,BONUS_TURKEY,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,TK1006,Southeastern Area,Turkey,Limited Entry,BONUS_TURKEY,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,TK1007,Southern Area,Turkey,Limited Entry,BONUS_TURKEY,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,TK1018,Pahvant Ensign CWMU,Turkey,CWMU,BONUS_TURKEY,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,YES,YES,YES,YES,,
in_database_and_modeled,TK1021,East Zion CWMU,Turkey,CWMU,BONUS_TURKEY,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,YES,YES,YES,YES,,
in_database_not_modeled,BI6527,Nine Mile,Bison,General Season,GENERAL_BIG_GAME_OTHER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,BI6538,"Nine Mile, Private Lands Only",Bison,General Season,GENERAL_BIG_GAME_OTHER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,BI6539,Henry Mtns,Bison,Once-in-a-lifetime,BONUS_OIL_BIG_GAME,MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,BR7021,Dolores Triangle,Black Bear,Limited Entry - Spring,BEAR_DRAW,IN_SCOPE_MODEL_PENDING,YES,YES,YES,YES,IN_SCOPE_MODEL_PENDING,Needs strategy implementation before predictive draw-odds modeling.
in_database_not_modeled,BR7022,La Sal Mtns,Black Bear,Limited Entry - Spring,BEAR_DRAW,IN_SCOPE_MODEL_PENDING,YES,YES,YES,YES,IN_SCOPE_MODEL_PENDING,Needs strategy implementation before predictive draw-odds modeling.
in_database_not_modeled,BR7126,Dolores Triangle,Black Bear,Limited Entry - Summer,BEAR_DRAW,IN_SCOPE_MODEL_PENDING,YES,YES,YES,YES,IN_SCOPE_MODEL_PENDING,Needs strategy implementation before predictive draw-odds modeling.
in_database_not_modeled,BR7127,La Sal Mtns,Black Bear,Limited Entry - Summer,BEAR_DRAW,IN_SCOPE_MODEL_PENDING,YES,YES,YES,YES,IN_SCOPE_MODEL_PENDING,Needs strategy implementation before predictive draw-odds modeling.
in_database_not_modeled,BR7210,Mt Dutton,Black Bear,Limited Entry - Fall,BEAR_DRAW,IN_SCOPE_MODEL_PENDING,YES,YES,YES,YES,IN_SCOPE_MODEL_PENDING,Needs strategy implementation before predictive draw-odds modeling.
in_database_not_modeled,BR7238,Dolores Triangle,Black Bear,Limited Entry - Fall,BEAR_DRAW,IN_SCOPE_MODEL_PENDING,YES,YES,YES,YES,IN_SCOPE_MODEL_PENDING,Needs strategy implementation before predictive draw-odds modeling.
in_database_not_modeled,BR7239,La Sal Mtns,Black Bear,Limited Entry - Fall,BEAR_DRAW,IN_SCOPE_MODEL_PENDING,YES,YES,YES,YES,IN_SCOPE_MODEL_PENDING,Needs strategy implementation before predictive draw-odds modeling.
in_database_not_modeled,BR7307,La Sal,Black Bear,Multiseason - Conservation,BEAR_DRAW,EXCLUDED_NOT_PREDICTIVE_DRAW,YES,YES,YES,YES,EXCLUDED_NOT_PREDICTIVE_DRAW,Correctly excluded from predictive draw-odds modeling.
in_database_not_modeled,BR7324,Chalk Creek/East Canyon/Morgan-South Rich,Black Bear,Conservation,BEAR_DRAW,EXCLUDED_NOT_PREDICTIVE_DRAW,YES,YES,YES,YES,EXCLUDED_NOT_PREDICTIVE_DRAW,Correctly excluded from predictive draw-odds modeling.
in_database_not_modeled,BR7326,La Sal Mtns,Black Bear,Limited Entry - Multiseason,BEAR_DRAW,IN_SCOPE_MODEL_PENDING,YES,YES,YES,YES,IN_SCOPE_MODEL_PENDING,Needs strategy implementation before predictive draw-odds modeling.
in_database_not_modeled,CG9999,Cougar - Statewide,Cougar,Statewide,MOUNTAIN_LION_DRAW,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DA1048,Fillmore City,Deer,General Season,PREFERENCE_ANTLERLESS_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DA1049,"Vernal, Ashley Valley",Deer,General Season,PREFERENCE_ANTLERLESS_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DA1050,The Rose of Snowville CWMU,Deer,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING,YES,YES,YES,YES,IN_SCOPE_MODEL_PENDING,Needs strategy implementation before predictive draw-odds modeling.
in_database_not_modeled,DB0001,Southeastern Navajo Buck Deer,Deer,Tribal,GENERAL_BIG_GAME_OTHER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB0002,Southeastern Navajo Buck Deer,Deer,Tribal,GENERAL_BIG_GAME_OTHER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB0003,Southeastern Navajo Buck Deer,Deer,Tribal,GENERAL_BIG_GAME_OTHER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB0004,Southern Navajo Buck Deer,Deer,Tribal,GENERAL_BIG_GAME_OTHER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB0005,Southern Navajo Buck Deer,Deer,Tribal,GENERAL_BIG_GAME_OTHER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB0006,Southern Navajo Buck Deer,Deer,Tribal,GENERAL_BIG_GAME_OTHER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB0008,Extended Archery Deer,Deer,Extended Archery,RANDOM_ONLY_TARGET|YOUTH_GENERAL_DEER,EXCLUDED_NOT_PREDICTIVE_DRAW|IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB0009,Antelope Island - Conservation/Expo,Deer,Premium Limited Entry,OTC_OR_REMAINING_TARGET,EXCLUDED_NOT_PREDICTIVE_DRAW,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB0010,Southern Paiute Buck Deer (early),Deer,Tribal,GENERAL_BIG_GAME_OTHER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB0011,Southern Paiute Buck Deer,Deer,Tribal,GENERAL_BIG_GAME_OTHER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB0012,Southern Paiute Buck Deer,Deer,Tribal,GENERAL_BIG_GAME_OTHER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB0013,Southern Paiute Buck Deer (late),Deer,Tribal,GENERAL_BIG_GAME_OTHER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1009,Henry Mtns Management,Deer,Premium Limited Entry,PREFERENCE_GENERAL_SEASON_BUCK_DEER,IN_SCOPE_MODEL_PENDING,YES,YES,YES,YES,IN_SCOPE_MODEL_PENDING,Needs strategy implementation before predictive draw-odds modeling.
in_database_not_modeled,DB1056,Book Cliffs (North & South),Deer,Conservation,OTC_OR_REMAINING_TARGET,EXCLUDED_NOT_PREDICTIVE_DRAW,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1058,Paunsaugunt Cactus,Deer,Premium Limited Entry,PREFERENCE_GENERAL_SEASON_BUCK_DEER,IN_SCOPE_MODEL_PENDING,YES,YES,YES,YES,IN_SCOPE_MODEL_PENDING,Needs strategy implementation before predictive draw-odds modeling.
in_database_not_modeled,DB1075,Book Cliffs (North & South),Deer,Conservation,OTC_OR_REMAINING_TARGET,EXCLUDED_NOT_PREDICTIVE_DRAW,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1076,Book Cliffs (North & South),Deer,Conservation,OTC_OR_REMAINING_TARGET,EXCLUDED_NOT_PREDICTIVE_DRAW,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1109,Thousand Lakes,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1118,Dolores Triangle,Deer,Conservation,OTC_OR_REMAINING_TARGET,EXCLUDED_NOT_PREDICTIVE_DRAW,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1121,Antelope Island Management,Deer,Premium Limited Entry,PREFERENCE_GENERAL_SEASON_BUCK_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1202,Antelope Creek CWMU,Deer,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING,YES,YES,YES,YES,IN_SCOPE_MODEL_PENDING,Needs strategy implementation before predictive draw-odds modeling.
in_database_not_modeled,DB1208,Blackhawk CWMU,Deer,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING,YES,YES,YES,YES,IN_SCOPE_MODEL_PENDING,Needs strategy implementation before predictive draw-odds modeling.
in_database_not_modeled,DB1239,Fort Ranch CWMU,Deer,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING,YES,YES,YES,YES,IN_SCOPE_MODEL_PENDING,Needs strategy implementation before predictive draw-odds modeling.
in_database_not_modeled,DB1341,Dry Creek CWMU,Deer,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING,YES,YES,YES,YES,IN_SCOPE_MODEL_PENDING,Needs strategy implementation before predictive draw-odds modeling.
