reported_hunt_year,model_target_year,hunt_code,species,hunt_name,hunt_type,permits,permit_overlay_class,permit_overlay_use,public_draw_odds_use,p_draw_math_use,source_file,source_container
2021,2022,DB1303,Deer,North Peaks,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,DB1304,Deer,Two Bear,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,DB1305,Deer,Wallsburg,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,DB1306,Deer,Washakie,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,DB1309,Deer,West Willow Creek Ranch,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,DB1310,Deer,White's Valley,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,DB1317,Deer,Jacob's Creek,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,DB1322,Deer,Pahvant Ensign,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,DB1323,Deer,Rock House,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,DB1325,Deer,Double Cone,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,DB1326,Deer,Rosette,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,DB1327,Deer,Mountain Sky Ranch,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,DB1328,Deer,Clear Creek,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,DB1332,Deer,West Ridge,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,DB1334,Deer,Alton (cactus buck),,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,DS6613,Desert Bighorn Sheep,Zion (conservation),,,CONSERVATION,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,DS6616,Desert Bighorn Sheep,"Kaiparowits, East/Escalante/West (conservation)",,,CONSERVATION,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,DS6617,Desert Bighorn Sheep,"San Rafael, North/South (conservation)",,,CONSERVATION,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1118,Antlerless Elk,Alton,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1119,Antlerless Elk,Bar J Ranch,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1120,Antlerless Elk,Bear Mountain,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1121,Antlerless Elk,Boobe Hole,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1122,Antlerless Elk,Causey Spring,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1124,Antlerless Elk,Chimney Rock,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1125,Antlerless Elk,Coldwater Ranch,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1129,Antlerless Elk,Deseret,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1130,Antlerless Elk,Double Cone,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1131,Antlerless Elk,Durst Mountain,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1132,Antlerless Elk,East Fork Chalk Creek,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1134,Antlerless Elk,Ensign Ranches,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1135,Antlerless Elk,Folley Ridge,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1136,Antlerless Elk,Grass Valley/Clark Canyon,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1137,Antlerless Elk,Grazing Pasture,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1138,Antlerless Elk,Guildersleeve,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1139,Antlerless Elk,Hardscrabble,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1140,Antlerless Elk,Heaston East,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1141,Antlerless Elk,Hiawatha,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1142,Antlerless Elk,Indian Head,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1143,Antlerless Elk,J. B. Ranch,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1145,Antlerless Elk,Johnson Mountain Ranch,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1146,Antlerless Elk,Jump Creek,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1147,Antlerless Elk,Little Red Creek,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1149,Antlerless Elk,Minnie Maud Ridge,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1151,Antlerless Elk,Moon Ranch,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1153,Antlerless Elk,Old Woman Plateau,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1156,Antlerless Elk,Preston Nutter Ranch,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1157,Antlerless Elk,Redd Ranches,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1158,Antlerless Elk,Riverview Ranch LLC,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1159,Antlerless Elk,Roan Cliffs,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1160,Antlerless Elk,Sand Creek,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1161,Antlerless Elk,Scofield Canyons,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1162,Antlerless Elk,Scofield East,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1163,Antlerless Elk,Scofield West,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1164,Antlerless Elk,SJ Ranch,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1165,Antlerless Elk,Skull Crack,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1166,Antlerless Elk,Soldier Summit,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1167,Antlerless Elk,South Canyon,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1168,Antlerless Elk,Spring Creek/Dodge,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1170,Antlerless Elk,Strawberry Ridge,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1172,Antlerless Elk,Three C,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1174,Antlerless Elk,Two Bear,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1175,Antlerless Elk,Wallsburg,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1192,Antlerless Elk,Pahvant Ensign,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1198,Antlerless Elk,Bear Springs,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1201,Antlerless Elk,Mountain Sky Ranch,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1220,Antlerless Elk,"Central Mtns, Manti",,,EXPO,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1233,Antlerless Elk,Avintaquin Canyon,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1234,Antlerless Elk,Royal Ivory Outfitters,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
2021,2022,EA1235,Antlerless Elk,Sharp Mountain,,,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,harvest_results_2021_for_2022_hunt_code_keyed.csv,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database.zip
