source,id,title,href,folder_id,type,year,size_bytes,visible_in_public_library,curation_status,recommendation
library_file_inventory,,2023 Youth antlerless big game draw results.pdf,processed_data/hard_data_exports/source_pdfs/2024/pdf/draw_odds/2023 Youth antlerless big game draw results.pdf,,pdf,2024,689163,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2023 Youth draw-only elk bonus point draw results.pdf,processed_data/hard_data_exports/source_pdfs/2024/pdf/draw_odds/2023 Youth draw-only elk bonus point draw results.pdf,,pdf,2024,76712,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2023 Youth general-season deer draw results.pdf,processed_data/hard_data_exports/source_pdfs/2024/pdf/draw_odds/2023 Youth general-season deer draw results.pdf,,pdf,2024,439421,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2023 _Big game and antlerless bonus and preference point purchase results.pdf,processed_data/hard_data_exports/source_pdfs/2024/pdf/draw_odds/2023 _Big game and antlerless bonus and preference point purchase results.pdf,,pdf,2024,94525,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2023 _Dedicated Hunter deer draw results.pdf,processed_data/hard_data_exports/source_pdfs/2024/pdf/draw_odds/2023 _Dedicated Hunter deer draw results.pdf,,pdf,2024,179888,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2023 _turkey_2023_turkey_bonus_points_draw_results.pdf,processed_data/hard_data_exports/source_pdfs/2024/pdf/draw_odds/2023 _turkey_2023_turkey_bonus_points_draw_results.pdf,,pdf,2024,131980,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2023_cougar_odds_report.pdf,processed_data/hard_data_exports/source_pdfs/2024/pdf/draw_odds/2023_cougar_odds_report.pdf,,pdf,2024,135475,false,public_useful,Public-useful under current library rules.
library_file_inventory,,23_bg-odds.pdf,processed_data/hard_data_exports/source_pdfs/2024/pdf/draw_odds/23_bg-odds.pdf,,pdf,2024,3041049,false,public_useful,Public-useful under current library rules.
library_file_inventory,,23_drawing_odds.pdf,processed_data/hard_data_exports/source_pdfs/2024/pdf/draw_odds/23_drawing_odds.pdf,,pdf,2024,444780,false,public_useful,Public-useful under current library rules.
library_file_inventory,,23_youth_dh_odds.pdf,processed_data/hard_data_exports/source_pdfs/2024/pdf/draw_odds/23_youth_dh_odds.pdf,,pdf,2024,148486,false,public_useful,Public-useful under current library rules.
library_file_inventory,,antlerless moose.pdf,processed_data/hard_data_exports/source_pdfs/2024/pdf/draw_odds/antlerless moose.pdf,,pdf,2024,86661,false,public_useful,Public-useful under current library rules.
library_file_inventory,,bull moose.pdf,processed_data/hard_data_exports/source_pdfs/2024/pdf/draw_odds/bull moose.pdf,,pdf,2024,284295,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2023 desert bighorn harvest report unit not number.pdf,processed_data/hard_data_exports/source_pdfs/2024/pdf/harvest_report/2023 desert bighorn harvest report unit not number.pdf,,pdf,2024,107945,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2023 Hunt Success.pdf,processed_data/hard_data_exports/source_pdfs/2024/pdf/harvest_report/2023 Hunt Success.pdf,,pdf,2024,170545,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2023-24 turkey.pdf,processed_data/hard_data_exports/source_pdfs/2024/pdf/harvest_report/2023-24 turkey.pdf,,pdf,2024,1428305,false,public_useful,Public-useful under current library rules.
library_file_inventory,,23_bg_report.pdf,processed_data/hard_data_exports/source_pdfs/2024/pdf/harvest_report/23_bg_report.pdf,,pdf,2024,10336886,false,public_useful,Public-useful under current library rules.
library_file_inventory,,23_black_bear_report.pdf,processed_data/hard_data_exports/source_pdfs/2024/pdf/harvest_report/23_black_bear_report.pdf,,pdf,2024,2767514,false,public_useful,Public-useful under current library rules.
library_file_inventory,,61FC0758__BIGHORN SHEEP 2023-harvest-data.pdf,processed_data/hard_data_exports/source_pdfs/2024/pdf/harvest_report/61FC0758__BIGHORN SHEEP 2023-harvest-data.pdf,,pdf,2024,138130,false,public_useful,Public-useful under current library rules.
library_file_inventory,,62EF9E74__2023_le_oial_all.pdf,processed_data/hard_data_exports/source_pdfs/2024/pdf/harvest_report/62EF9E74__2023_le_oial_all.pdf,,pdf,2024,416955,false,public_useful,Public-useful under current library rules.
library_file_inventory,,A96251BE__2023_antlerless_hr.pdf,processed_data/hard_data_exports/source_pdfs/2024/pdf/harvest_report/A96251BE__2023_antlerless_hr.pdf,,pdf,2024,207839,false,public_useful,Public-useful under current library rules.
library_file_inventory,,dbd8a659__cougar_2023.pdf,processed_data/hard_data_exports/source_pdfs/2024/pdf/harvest_report/dbd8a659__cougar_2023.pdf,,pdf,2024,1293478,false,public_useful,Public-useful under current library rules.
library_file_inventory,,dc965eb4__General-season buck deer.pdf,processed_data/hard_data_exports/source_pdfs/2024/pdf/harvest_report/dc965eb4__General-season buck deer.pdf,,pdf,2024,154279,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2023-24_upland_turkey.pdf,processed_data/hard_data_exports/source_pdfs/2024/pdf/regulation/2023-24_upland_turkey.pdf,,pdf,2024,6917375,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024_bear.pdf,processed_data/hard_data_exports/source_pdfs/2024/pdf/regulation/2024_bear.pdf,,pdf,2024,1182171,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024_biggameapp.pdf,processed_data/hard_data_exports/source_pdfs/2024/pdf/regulation/2024_biggameapp.pdf,,pdf,2024,3151143,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024_cougar.pdf,processed_data/hard_data_exports/source_pdfs/2024/pdf/regulation/2024_cougar.pdf,,pdf,2024,5065984,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024_field_regs.pdf,processed_data/hard_data_exports/source_pdfs/2024/pdf/regulation/2024_field_regs.pdf,,pdf,2024,1891172,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025-antlerless-draw-results.pdf,processed_data/hard_data_exports/source_pdfs/2025/2025-antlerless-draw-results.pdf,,pdf,2025,3534025,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025-big-game-draw-results.pdf,processed_data/hard_data_exports/source_pdfs/2025/2025-big-game-draw-results.pdf,,pdf,2025,12732089,false,public_useful|duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2025-black-bear-draw-odds.pdf,processed_data/hard_data_exports/source_pdfs/2025/2025-black-bear-draw-odds.pdf,,pdf,2025,1641231,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025-buck-deer-general-season-draw-results.pdf,processed_data/hard_data_exports/source_pdfs/2025/2025-buck-deer-general-season-draw-results.pdf,,pdf,2025,1685706,false,public_useful|duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2025-dedicated-hunter-draw-results.pdf,processed_data/hard_data_exports/source_pdfs/2025/2025-dedicated-hunter-draw-results.pdf,,pdf,2025,550654,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025-le-deer-draw-results.pdf,processed_data/hard_data_exports/source_pdfs/2025/2025-le-deer-draw-results.pdf,,pdf,2025,4931698,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025-le-elk-draw-results.pdf,processed_data/hard_data_exports/source_pdfs/2025/2025-le-elk-draw-results.pdf,,pdf,2025,5244033,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025-le-pronghorn-draw-results.pdf,processed_data/hard_data_exports/source_pdfs/2025/2025-le-pronghorn-draw-results.pdf,,pdf,2025,2930657,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025-oil-draw-results.pdf,processed_data/hard_data_exports/source_pdfs/2025/2025-oil-draw-results.pdf,,pdf,2025,3294178,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025-turkey-bonus-point-purchase-results.pdf,processed_data/hard_data_exports/source_pdfs/2025/2025-turkey-bonus-point-purchase-results.pdf,,pdf,2025,236278,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2025-turkey-draw-results.pdf,processed_data/hard_data_exports/source_pdfs/2025/2025-turkey-draw-results.pdf,,pdf,2025,228604,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025-youth-antlerless-draw-results.pdf,processed_data/hard_data_exports/source_pdfs/2025/2025-youth-antlerless-draw-results.pdf,,pdf,2025,2780967,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025-youth-dedicated-hunter-draw-results.pdf,processed_data/hard_data_exports/source_pdfs/2025/2025-youth-dedicated-hunter-draw-results.pdf,,pdf,2025,436482,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025-youth-general-season-deer-draw-results.pdf,processed_data/hard_data_exports/source_pdfs/2025/2025-youth-general-season-deer-draw-results.pdf,,pdf,2025,1658599,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025-youth-general-season-mature-bull-draw-results.pdf,processed_data/hard_data_exports/source_pdfs/2025/2025-youth-general-season-mature-bull-draw-results.pdf,,pdf,2025,93296,false,public_useful,Public-useful under current library rules.
library_file_inventory,,conservation-permit-hunt-table-2025-27.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/conservation-permit-hunt-table-2025-27.csv,,csv,2025,83112,false,public_useful,Public-useful under current library rules.
library_file_inventory,,conservation-permit-workbook-2025-27-raw.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/conservation-permit-workbook-2025-27-raw.csv,,csv,2025,26840,false,public_useful,Public-useful under current library rules.
library_file_inventory,,deer_2025_bonus_random_audit.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/deer_2025_bonus_random_audit.csv,,csv,2025,17743,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,deer_2025_bonus_random_summary.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/deer_2025_bonus_random_summary.csv,,csv,2025,102,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,big_game_oil_hunt_number_harvest_supplement_2024.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/big_game_oil_hunt_number_harvest_supplement_2024.csv,,csv,2025,83170,false,public_useful,Public-useful under current library rules.
library_file_inventory,,bison_oial_hunt_harvest_2024.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/bison_oial_hunt_harvest_2024.csv,,csv,2025,4640,false,public_useful,Public-useful under current library rules.
library_file_inventory,,bison_statewide_1950_2024.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/bison_statewide_1950_2024.csv,,csv,2025,12346,false,public_useful,Public-useful under current library rules.
library_file_inventory,,desert_bighorn_hunt_harvest_2024.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/desert_bighorn_hunt_harvest_2024.csv,,csv,2025,5812,false,public_useful,Public-useful under current library rules.
library_file_inventory,,desert_bighorn_ram_harvest_by_unit_2015_2024.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/desert_bighorn_ram_harvest_by_unit_2015_2024.csv,,csv,2025,43633,false,public_useful,Public-useful under current library rules.
library_file_inventory,,desert_bighorn_statewide_1967_2024.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/desert_bighorn_statewide_1967_2024.csv,,csv,2025,11162,false,public_useful,Public-useful under current library rules.
library_file_inventory,,desert_bighorn_trend_count_by_unit_2015_2024.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/desert_bighorn_trend_count_by_unit_2015_2024.csv,,csv,2025,32926,false,public_useful,Public-useful under current library rules.
library_file_inventory,,elk_average_age_limited_entry_units_2015_2024.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/elk_average_age_limited_entry_units_2015_2024.csv,,csv,2025,6853,false,public_useful,Public-useful under current library rules.
library_file_inventory,,elk_general_season_harvest_additional_2024.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/elk_general_season_harvest_additional_2024.csv,,csv,2025,25477,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_quality_features_by_hunt_code_2024_for_2025.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_quality_features_by_hunt_code_2024_for_2025.csv,,csv,2025,136846,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_quality_features_elk_age_2024_for_2025.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_quality_features_elk_age_2024_for_2025.csv,,csv,2025,6614,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_quality_features_extra_oil_2024_for_2025.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_quality_features_extra_oil_2024_for_2025.csv,,csv,2025,3494,false,public_useful,Public-useful under current library rules.
library_file_inventory,,black_bear_harvest_objective_2024.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement/black_bear_harvest_objective_2024.csv,,csv,2025,5787,false,public_useful,Public-useful under current library rules.
library_file_inventory,,black_bear_hunt_code_harvest_2024.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement/black_bear_hunt_code_harvest_2024.csv,,csv,2025,24223,false,public_useful,Public-useful under current library rules.
library_file_inventory,,black_bear_pursuit_by_unit_2024.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement/black_bear_pursuit_by_unit_2024.csv,,csv,2025,12502,false,public_useful,Public-useful under current library rules.
library_file_inventory,,black_bear_restricted_pursuit_annual.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement/black_bear_restricted_pursuit_annual.csv,,csv,2025,4341,false,public_useful,Public-useful under current library rules.
library_file_inventory,,black_bear_restricted_pursuit_by_unit_season_2024.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement/black_bear_restricted_pursuit_by_unit_season_2024.csv,,csv,2025,2840,false,public_useful,Public-useful under current library rules.
library_file_inventory,,black_bear_statewide_harvest_mortality_2001_2024.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement/black_bear_statewide_harvest_mortality_2001_2024.csv,,csv,2025,6365,false,public_useful,Public-useful under current library rules.
library_file_inventory,,black_bear_statewide_history_1967_2000.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement/black_bear_statewide_history_1967_2000.csv,,csv,2025,7897,false,public_useful,Public-useful under current library rules.
library_file_inventory,,black_bear_statewide_pursuit_2002_2024.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement/black_bear_statewide_pursuit_2002_2024.csv,,csv,2025,5384,false,public_useful,Public-useful under current library rules.
library_file_inventory,,black_bear_supplement_report.json,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement/black_bear_supplement_report.json,,json,2025,3012,false,public_useful,Public-useful under current library rules.
library_file_inventory,,black_bear_supplement_report.md,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement/black_bear_supplement_report.md,,md,2025,1514,false,public_useful,Public-useful under current library rules.
library_file_inventory,,black_bear_supplement_summary.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement/black_bear_supplement_summary.csv,,csv,2025,623,false,public_useful,Public-useful under current library rules.
library_file_inventory,,black_bear_unit_harvest_2024.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement/black_bear_unit_harvest_2024.csv,,csv,2025,5786,false,public_useful,Public-useful under current library rules.
library_file_inventory,,black_bear_unit_mortality_history_1990_2024.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement/black_bear_unit_mortality_history_1990_2024.csv,,csv,2025,175674,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_quality_features_black_bear_2024_for_2025.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement/harvest_quality_features_black_bear_2024_for_2025.csv,,csv,2025,5572,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2024_for_2025_all_long_enhanced_v3.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement/harvest_results_2024_for_2025_all_long_enhanced_v3.csv,,csv,2025,1998043,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2024_for_2025_black_bear_supplement_long.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement/harvest_results_2024_for_2025_black_bear_supplement_long.csv,,csv,2025,424456,false,public_useful,Public-useful under current library rules.
library_file_inventory,,utah_harvest_results_2024_for_2025_black_bear_supplement.sqlite,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_reports_2024_for_2025_black_bear_supplement/utah_harvest_results_2024_for_2025_black_bear_supplement.sqlite,,sqlite,2025,2723840,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2024_for_2025_all_long.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2024_for_2025_all_long.csv,,csv,2025,992253,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2024_for_2025_all_long_enhanced.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2024_for_2025_all_long_enhanced.csv,,csv,2025,1044136,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2024_for_2025_all_long_enhanced_v2.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2024_for_2025_all_long_enhanced_v2.csv,,csv,2025,1403922,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2024_for_2025_ANTLERLESS_DEER.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2024_for_2025_ANTLERLESS_DEER.csv,,csv,2025,18094,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2024_for_2025_ANTLERLESS_ELK.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2024_for_2025_ANTLERLESS_ELK.csv,,csv,2025,319604,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2024_for_2025_BISON.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2024_for_2025_BISON.csv,,csv,2025,6431,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2024_for_2025_BLACK_BEAR.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2024_for_2025_BLACK_BEAR.csv,,csv,2025,28924,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2024_for_2025_database_report.json,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2024_for_2025_database_report.json,,json,2025,5009,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2024_for_2025_database_report.md,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2024_for_2025_database_report.md,,md,2025,3019,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2024_for_2025_DESERT_BIGHORN_SHEEP.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2024_for_2025_DESERT_BIGHORN_SHEEP.csv,,csv,2025,7578,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2024_for_2025_ELK.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2024_for_2025_ELK.csv,,csv,2025,302932,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2024_for_2025_elk_age_supplement_report.json,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2024_for_2025_elk_age_supplement_report.json,,json,2025,1050,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2024_for_2025_elk_age_supplement_report.md,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2024_for_2025_elk_age_supplement_report.md,,md,2025,628,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2024_for_2025_extra_goat_bison_desert_sheep_long.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2024_for_2025_extra_goat_bison_desert_sheep_long.csv,,csv,2025,325622,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2024_for_2025_extra_oil_supplement_report.json,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2024_for_2025_extra_oil_supplement_report.json,,json,2025,1268,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2024_for_2025_extra_oil_supplement_report.md,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2024_for_2025_extra_oil_supplement_report.md,,md,2025,1036,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2024_for_2025_hunt_code_keyed.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2024_for_2025_hunt_code_keyed.csv,,csv,2025,389279,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2024_for_2025_MOOSE.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2024_for_2025_MOOSE.csv,,csv,2025,11838,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2024_for_2025_MOUNTAIN_GOAT.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2024_for_2025_MOUNTAIN_GOAT.csv,,csv,2025,6368,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2024_for_2025_MULE_DEER.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2024_for_2025_MULE_DEER.csv,,csv,2025,227520,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2024_for_2025_PRONGHORN.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2024_for_2025_PRONGHORN.csv,,csv,2025,60454,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2024_for_2025_ROCKY_MOUNTAIN_BIGHORN_SHEEP.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2024_for_2025_ROCKY_MOUNTAIN_BIGHORN_SHEEP.csv,,csv,2025,7690,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2024_for_2025_source_inventory.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2024_for_2025_source_inventory.csv,,csv,2025,5022,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2024_for_2025_summary.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2024_for_2025_summary.csv,,csv,2025,484,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2025_for_2026_all_long.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2025_for_2026_all_long.csv,,csv,2025,458510,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2025_for_2026_BISON_hunt_success.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2025_for_2026_BISON_hunt_success.csv,,csv,2025,7685,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2025_for_2026_database_report.json,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2025_for_2026_database_report.json,,json,2025,2448,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2025_for_2026_database_report.md,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2025_for_2026_database_report.md,,md,2025,969,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2025_for_2026_DEER_hunt_success.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2025_for_2026_DEER_hunt_success.csv,,csv,2025,170444,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2025_for_2026_DESERT_BIGHORN_SHEEP_hunt_success.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2025_for_2026_DESERT_BIGHORN_SHEEP_hunt_success.csv,,csv,2025,10857,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2025_for_2026_ELK_hunt_success.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2025_for_2026_ELK_hunt_success.csv,,csv,2025,186507,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2025_for_2026_hunt_code_keyed.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2025_for_2026_hunt_code_keyed.csv,,csv,2025,458510,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2025_for_2026_MOOSE_hunt_success.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2025_for_2026_MOOSE_hunt_success.csv,,csv,2025,17926,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2025_for_2026_MOUNTAIN_GOAT_hunt_success.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2025_for_2026_MOUNTAIN_GOAT_hunt_success.csv,,csv,2025,7802,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2025_for_2026_PRONGHORN_hunt_success.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2025_for_2026_PRONGHORN_hunt_success.csv,,csv,2025,50440,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2025_for_2026_ROCKY_MOUNTAIN_BIGHORN_SHEEP_hunt_success.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2025_for_2026_ROCKY_MOUNTAIN_BIGHORN_SHEEP_hunt_success.csv,,csv,2025,9425,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2025_for_2026_source_inventory.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2025_for_2026_source_inventory.csv,,csv,2025,487,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2025_for_2026_summary.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_results_2025_for_2026_summary.csv,,csv,2025,2083,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_unit_trend_rows_2024_for_2025.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/harvest_unit_trend_rows_2024_for_2025.csv,,csv,2025,331325,false,public_useful,Public-useful under current library rules.
library_file_inventory,,mountain_goat_billy_harvest_by_unit_2015_2024.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/mountain_goat_billy_harvest_by_unit_2015_2024.csv,,csv,2025,34793,false,public_useful,Public-useful under current library rules.
library_file_inventory,,mountain_goat_hunt_harvest_2024.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/mountain_goat_hunt_harvest_2024.csv,,csv,2025,4750,false,public_useful,Public-useful under current library rules.
library_file_inventory,,mountain_goat_nanny_harvest_by_unit_2015_2024.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/mountain_goat_nanny_harvest_by_unit_2015_2024.csv,,csv,2025,34599,false,public_useful,Public-useful under current library rules.
library_file_inventory,,utah_harvest_results_2024_for_2025.sqlite,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/utah_harvest_results_2024_for_2025.sqlite,,sqlite,2025,1884160,false,public_useful,Public-useful under current library rules.
